zone_map_id,restaurant_id,zone_id,delivery_time_estimate,fee_override,active_status,assigned_by,last_updated,comments,priority
ZMAP004216,The_31650,ZONE09678,57,7.6,True,ADMIN02130,2023-04-21,Newly added zone,Low
ZMAP004217,Red_92246,ZONE01302,26,,True,ADMIN02838,2021-12-20,Fast delivery available,Low
ZMAP004218,Chili's_97629,ZONE05197,45,,True,ADMIN02310,2024-01-14,Newly added zone,Low
ZMAP004219,Olive_52721,ZONE07647,38,,True,ADMIN02392,2022-03-22,Premium delivery zone,Low
ZMAP004220,Red_25796,ZONE08474,17,1.03,False,ADMIN02068,2023-04-23,High demand area,Medium
ZMAP004221,Panera_31978,ZONE01801,54,1.12,True,ADMIN02972,2023-08-25,Premium delivery zone,Low
ZMAP004222,Texas_86107,ZONE02490,27,,False,ADMIN02625,2020-12-16,Low delivery fee zone,Medium
ZMAP004223,P.F._7273,ZONE04587,33,,True,ADMIN02628,2023-03-31,Fast delivery available,Low
ZMAP004224,Chipotle_16172,ZONE09985,41,6.17,False,ADMIN02411,2024-07-09,Fast delivery available,High
ZMAP004225,Texas_28577,ZONE02938,26,,True,ADMIN02711,2020-08-15,Fast delivery available,Medium
ZMAP004226,Chili's_4009,ZONE06476,55,,True,ADMIN02130,2021-02-10,Low delivery fee zone,Medium
ZMAP004227,Red_16766,ZONE06941,27,,True,ADMIN02520,2021-12-07,High demand area,Medium
ZMAP004228,Outback_24425,ZONE00196,53,4.65,False,ADMIN02605,2024-06-18,Premium delivery zone,Medium
ZMAP004229,Chipotle_64692,ZONE03095,47,6.47,True,ADMIN02983,2024-10-12,Fast delivery available,Medium
ZMAP004230,Chili's_48809,ZONE05503,22,,True,ADMIN02295,2020-10-01,Fast delivery available,Low
ZMAP004231,Texas_86867,ZONE01930,17,2.15,False,ADMIN02154,2021-07-05,Low delivery fee zone,Medium
ZMAP004232,Red_49466,ZONE05692,50,,False,ADMIN02485,2021-04-22,Fast delivery available,Medium
ZMAP004233,Red_31516,ZONE07658,51,7.19,False,ADMIN02119,2020-12-05,Fast delivery available,Medium
ZMAP004234,Buffalo_38694,ZONE02163,43,7.83,False,ADMIN02821,2024-11-06,Fast delivery available,Medium
ZMAP004235,Red_89886,ZONE08888,15,,True,ADMIN02928,2020-12-28,Low delivery fee zone,Medium
ZMAP004236,Panera_9658,ZONE08897,59,4.84,False,ADMIN02272,2020-07-15,Premium delivery zone,Low
ZMAP004237,Outback_84275,ZONE07495,24,,True,ADMIN02297,2023-06-15,Fast delivery available,Low
ZMAP004238,Panera_16398,ZONE02434,48,8.34,True,ADMIN02579,2023-12-15,Fast delivery available,High
ZMAP004239,The_43600,ZONE00548,24,3.15,True,ADMIN02630,2024-05-08,Fast delivery available,High
ZMAP004240,P.F._35923,ZONE08730,41,,False,ADMIN02052,2024-03-27,Newly added zone,Medium
ZMAP004241,P.F._68793,ZONE02800,48,,True,ADMIN02897,2020-03-17,Fast delivery available,Medium
ZMAP004242,Texas_62767,ZONE05719,52,,False,ADMIN02369,2023-04-11,Fast delivery available,Medium
ZMAP004243,Texas_79907,ZONE00679,40,0.43,False,ADMIN02736,2022-06-05,Newly added zone,Medium
ZMAP004244,The_56830,ZONE05366,47,,True,ADMIN02358,2021-08-18,High demand area,Medium
ZMAP004245,Chipotle_18532,ZONE02445,24,5.65,True,ADMIN02050,2023-04-18,Premium delivery zone,Low
ZMAP004246,Olive_10361,ZONE03638,26,,False,ADMIN02773,2020-05-29,Premium delivery zone,Medium
ZMAP004247,Panera_83578,ZONE05583,25,0.96,False,ADMIN02161,2023-11-18,Fast delivery available,Low
ZMAP004248,The_72300,ZONE06913,35,3.91,True,ADMIN02862,2020-07-04,Fast delivery available,Medium
ZMAP004249,The_66680,ZONE06556,56,8.92,False,ADMIN02916,2020-06-22,Low delivery fee zone,High
ZMAP004250,Chili's_17889,ZONE09527,25,,False,ADMIN02114,2020-11-09,High demand area,High
ZMAP004251,Texas_6037,ZONE09140,28,,True,ADMIN02065,2020-11-17,Fast delivery available,High
ZMAP004252,The_54910,ZONE04795,37,3.03,False,ADMIN02072,2024-11-14,Newly added zone,Medium
ZMAP004253,Outback_40945,ZONE08958,38,2.01,True,ADMIN02541,2022-12-19,Premium delivery zone,Medium
ZMAP004254,Panera_39618,ZONE05630,44,,False,ADMIN02322,2020-02-06,Fast delivery available,Medium
ZMAP004255,Chili's_36489,ZONE03582,56,1.42,False,ADMIN02858,2023-05-26,High demand area,High
ZMAP004256,Panera_52348,ZONE06212,40,8.66,False,ADMIN02117,2023-06-04,Newly added zone,Medium
ZMAP004257,Panera_57928,ZONE04785,47,,False,ADMIN02673,2020-09-25,Fast delivery available,Medium
ZMAP004258,Red_42116,ZONE02136,54,,False,ADMIN02523,2024-10-07,High demand area,Medium
ZMAP004259,The_93420,ZONE01516,52,,True,ADMIN02645,2023-07-19,Newly added zone,High
ZMAP004260,Red_54976,ZONE09369,57,,False,ADMIN02285,2023-01-23,Low delivery fee zone,Low
ZMAP004261,Olive_85521,ZONE00254,42,,False,ADMIN02108,2023-01-09,Fast delivery available,High
ZMAP004262,Texas_37467,ZONE04728,52,5.55,True,ADMIN02045,2020-09-27,Low delivery fee zone,Medium
ZMAP004263,Outback_56575,ZONE04136,24,4.34,False,ADMIN02378,2021-06-06,Fast delivery available,Medium
ZMAP004264,Texas_33657,ZONE02017,42,,True,ADMIN02238,2021-03-20,High demand area,Medium
ZMAP004265,Chipotle_76252,ZONE02496,60,,True,ADMIN02306,2022-10-25,High demand area,Low
ZMAP004266,Red_15916,ZONE04899,41,9.87,False,ADMIN02693,2023-07-08,Low delivery fee zone,Medium
ZMAP004267,Texas_22937,ZONE00923,18,9.15,False,ADMIN02994,2021-01-07,Fast delivery available,High
ZMAP004268,Red_6446,ZONE05078,34,,True,ADMIN02598,2022-01-26,Fast delivery available,Low
ZMAP004269,Chili's_92379,ZONE04438,47,,False,ADMIN02176,2024-12-14,Low delivery fee zone,High
ZMAP004270,Buffalo_73264,ZONE05149,57,,False,ADMIN02287,2023-05-09,Low delivery fee zone,Medium
ZMAP004271,Buffalo_9694,ZONE07999,58,,True,ADMIN02692,2021-03-22,Premium delivery zone,Medium
ZMAP004272,Outback_88525,ZONE09173,44,,True,ADMIN02604,2022-11-25,Premium delivery zone,High
ZMAP004273,Buffalo_15684,ZONE05255,51,5.03,False,ADMIN02145,2022-03-13,High demand area,High
ZMAP004274,Panera_32498,ZONE05151,27,4.02,False,ADMIN02758,2024-02-12,Newly added zone,Low
ZMAP004275,The_73130,ZONE07362,30,3.4,True,ADMIN02833,2021-07-09,Fast delivery available,Medium
ZMAP004276,Olive_49221,ZONE04119,28,,False,ADMIN02046,2022-12-02,Newly added zone,High
ZMAP004277,Outback_27235,ZONE04531,15,,False,ADMIN02260,2021-06-10,Low delivery fee zone,High
ZMAP004278,Texas_20027,ZONE04766,53,,True,ADMIN02381,2024-07-16,High demand area,High
ZMAP004279,Chili's_62989,ZONE04998,51,,False,ADMIN02941,2023-01-25,Fast delivery available,High
ZMAP004280,Red_38606,ZONE07040,18,6.64,True,ADMIN02452,2023-08-04,High demand area,High
ZMAP004281,Olive_9931,ZONE00356,16,1.43,True,ADMIN02319,2022-10-06,Premium delivery zone,Medium
ZMAP004282,Red_13996,ZONE01862,55,,True,ADMIN02886,2021-08-27,Low delivery fee zone,High
ZMAP004283,Chipotle_98032,ZONE01379,53,,False,ADMIN02413,2022-09-02,Low delivery fee zone,Medium
ZMAP004284,Chili's_23749,ZONE00308,18,,False,ADMIN02437,2021-07-07,High demand area,High
ZMAP004285,The_17260,ZONE06968,34,,True,ADMIN02517,2024-08-01,Low delivery fee zone,Medium
ZMAP004286,The_97800,ZONE00755,22,,False,ADMIN02210,2022-07-26,High demand area,Low
ZMAP004287,Outback_61215,ZONE09470,31,7.61,True,ADMIN02728,2024-12-13,Premium delivery zone,Medium
ZMAP004288,Texas_13827,ZONE03313,15,,True,ADMIN02973,2021-12-18,Newly added zone,Low
ZMAP004289,Chili's_4229,ZONE03135,21,4.11,False,ADMIN02784,2021-08-30,Fast delivery available,High
ZMAP004290,Chipotle_7402,ZONE08006,60,1.06,True,ADMIN02334,2021-02-23,High demand area,Medium
ZMAP004291,Chili's_21049,ZONE09922,18,5.24,False,ADMIN02204,2023-05-02,Fast delivery available,High
ZMAP004292,Outback_9775,ZONE05956,30,,True,ADMIN02773,2022-05-30,Low delivery fee zone,Low
ZMAP004293,Buffalo_18934,ZONE00086,31,,True,ADMIN02055,2020-05-30,High demand area,High
ZMAP004294,Chili's_42919,ZONE09887,18,,False,ADMIN02930,2024-12-01,Fast delivery available,Low
ZMAP004295,Olive_35301,ZONE04773,50,,False,ADMIN02731,2024-07-27,High demand area,Medium
ZMAP004296,Chili's_94989,ZONE08008,38,,False,ADMIN02977,2022-08-18,Premium delivery zone,High
ZMAP004297,Chili's_83379,ZONE06126,29,3.68,False,ADMIN02389,2023-08-08,High demand area,Medium
ZMAP004298,Olive_24051,ZONE04530,42,,True,ADMIN02878,2021-03-18,Low delivery fee zone,Low
ZMAP004299,The_16590,ZONE05490,60,8.81,True,ADMIN02086,2021-01-05,Premium delivery zone,Low
ZMAP004300,Panera_22338,ZONE01356,33,,False,ADMIN02521,2020-09-04,High demand area,High
ZMAP004301,The_21940,ZONE02222,55,5.11,True,ADMIN02982,2024-06-29,Premium delivery zone,High
ZMAP004302,P.F._14453,ZONE05836,34,1.02,False,ADMIN02038,2021-03-09,Low delivery fee zone,High
ZMAP004303,Chili's_72339,ZONE08082,37,1.94,False,ADMIN02344,2022-12-25,Newly added zone,Low
ZMAP004304,Buffalo_81504,ZONE01903,16,8.1,False,ADMIN02405,2024-03-19,Newly added zone,Low
ZMAP004305,Chili's_5579,ZONE05472,46,,True,ADMIN02731,2020-02-01,High demand area,Low
ZMAP004306,The_24930,ZONE01811,52,8.17,True,ADMIN02520,2020-10-21,Fast delivery available,High
ZMAP004307,Chipotle_99602,ZONE09583,54,,True,ADMIN02738,2023-01-03,Premium delivery zone,Low
ZMAP004308,Olive_10381,ZONE04240,40,1.55,False,ADMIN02069,2024-08-17,Fast delivery available,Low
ZMAP004309,Outback_26455,ZONE05284,18,6.06,False,ADMIN02788,2021-07-04,High demand area,High
ZMAP004310,Red_14056,ZONE01923,45,3.79,True,ADMIN02411,2022-07-08,Fast delivery available,Medium
ZMAP004311,Outback_74005,ZONE06627,20,5.83,True,ADMIN02551,2022-08-06,High demand area,High
ZMAP004312,The_8780,ZONE07299,42,9.31,False,ADMIN02219,2020-12-29,Fast delivery available,Low
ZMAP004313,Texas_79827,ZONE07108,46,,False,ADMIN02318,2020-07-10,Fast delivery available,High
ZMAP004314,Buffalo_92494,ZONE00276,21,8.64,False,ADMIN02010,2020-06-21,Premium delivery zone,Low
ZMAP004315,Outback_76885,ZONE01859,20,,True,ADMIN02027,2020-03-12,Low delivery fee zone,Low
ZMAP004316,Outback_94505,ZONE05976,55,3.32,True,ADMIN02700,2020-05-30,High demand area,High
ZMAP004317,Outback_74495,ZONE08767,41,9.59,True,ADMIN02714,2023-08-03,High demand area,Low
ZMAP004318,Chipotle_29222,ZONE01047,44,,False,ADMIN02246,2020-01-24,Premium delivery zone,Low
ZMAP004319,Buffalo_82714,ZONE05134,30,3.14,False,ADMIN02786,2023-04-17,Premium delivery zone,Medium
ZMAP004320,The_10000,ZONE02526,41,,True,ADMIN02618,2022-07-03,Fast delivery available,Low
ZMAP004321,Outback_19935,ZONE09894,47,1.04,False,ADMIN02346,2023-07-28,High demand area,High
ZMAP004322,Panera_24008,ZONE05488,26,,False,ADMIN02044,2021-09-26,Low delivery fee zone,Low
ZMAP004323,Chili's_9419,ZONE09201,18,,False,ADMIN02441,2022-02-10,Newly added zone,High
ZMAP004324,Buffalo_37484,ZONE03572,56,4.14,False,ADMIN02329,2024-02-19,Low delivery fee zone,Medium
ZMAP004325,P.F._3243,ZONE02005,39,,False,ADMIN02989,2023-03-06,Premium delivery zone,High
ZMAP004326,Olive_42561,ZONE02604,46,,False,ADMIN02463,2020-03-03,High demand area,Medium
ZMAP004327,Red_68836,ZONE05890,18,,True,ADMIN02067,2021-09-09,Newly added zone,Medium
ZMAP004328,Buffalo_48034,ZONE04468,31,2.0,False,ADMIN02314,2024-12-23,Fast delivery available,Medium
ZMAP004329,P.F._64623,ZONE07506,25,0.4,False,ADMIN02989,2022-09-08,Fast delivery available,High
ZMAP004330,Red_40926,ZONE03617,47,0.8,False,ADMIN02277,2024-07-27,Fast delivery available,Medium
ZMAP004331,Outback_81555,ZONE09455,50,,False,ADMIN02505,2024-12-26,Newly added zone,High
ZMAP004332,Buffalo_24704,ZONE03796,27,2.63,True,ADMIN02524,2024-06-18,High demand area,Low
ZMAP004333,Chili's_98459,ZONE03848,31,,True,ADMIN02684,2023-11-07,Low delivery fee zone,High
ZMAP004334,Chipotle_59552,ZONE00756,34,,True,ADMIN02347,2022-06-28,Low delivery fee zone,Low
ZMAP004335,Buffalo_45424,ZONE03021,36,0.95,True,ADMIN02734,2022-01-30,Fast delivery available,Medium
ZMAP004336,Chipotle_24582,ZONE07691,26,3.39,False,ADMIN02340,2023-12-20,Premium delivery zone,High
ZMAP004337,Red_49166,ZONE08982,18,,False,ADMIN02806,2020-08-21,Low delivery fee zone,High
ZMAP004338,Red_56096,ZONE02924,51,4.45,False,ADMIN02329,2020-01-24,High demand area,Low
ZMAP004339,Panera_15628,ZONE04163,15,,True,ADMIN02431,2022-04-14,Newly added zone,Low
ZMAP004340,P.F._44643,ZONE00537,54,6.55,False,ADMIN02401,2024-01-14,Low delivery fee zone,Medium
ZMAP004341,Panera_63078,ZONE05550,25,5.75,True,ADMIN02958,2022-07-31,High demand area,Low
ZMAP004342,Panera_95158,ZONE00729,43,1.04,True,ADMIN02351,2023-11-13,High demand area,Medium
ZMAP004343,Panera_8828,ZONE03995,34,3.11,False,ADMIN02842,2022-02-26,Premium delivery zone,High
ZMAP004344,Buffalo_55234,ZONE00236,17,7.93,False,ADMIN02430,2023-02-28,Newly added zone,High
ZMAP004345,Red_96286,ZONE05363,20,3.64,False,ADMIN02475,2020-10-17,Premium delivery zone,High
ZMAP004346,Texas_41807,ZONE02108,40,2.79,False,ADMIN02318,2024-06-21,Premium delivery zone,Medium
ZMAP004347,The_51830,ZONE08327,55,1.49,False,ADMIN02419,2023-05-17,Low delivery fee zone,Medium
ZMAP004348,Olive_22481,ZONE08070,44,,False,ADMIN02476,2024-04-03,Fast delivery available,Low
ZMAP004349,Buffalo_29944,ZONE07870,38,,True,ADMIN02379,2021-04-16,High demand area,Medium
ZMAP004350,Outback_31235,ZONE04517,58,0.87,False,ADMIN02215,2024-04-12,Newly added zone,High
ZMAP004351,Buffalo_74894,ZONE07625,37,,False,ADMIN02698,2024-03-02,Low delivery fee zone,Medium
ZMAP004352,Outback_57365,ZONE08062,17,8.99,True,ADMIN02867,2021-06-07,High demand area,High
ZMAP004353,Chili's_45649,ZONE07430,15,2.75,False,ADMIN02972,2020-04-08,Newly added zone,Medium
ZMAP004354,Chili's_46379,ZONE07522,32,4.79,False,ADMIN02669,2023-10-06,High demand area,Medium
ZMAP004355,Outback_20115,ZONE06144,41,0.67,True,ADMIN02439,2022-09-18,Low delivery fee zone,Low
ZMAP004356,Texas_82087,ZONE09722,50,,False,ADMIN02321,2021-06-26,High demand area,High
ZMAP004357,Red_70146,ZONE03824,32,,False,ADMIN02975,2020-04-11,Fast delivery available,Low
ZMAP004358,The_29340,ZONE09114,42,5.08,True,ADMIN02497,2021-06-16,Low delivery fee zone,Low
ZMAP004359,Panera_82368,ZONE02488,25,8.3,True,ADMIN02991,2023-03-04,High demand area,Medium
ZMAP004360,Chipotle_41162,ZONE03914,60,7.5,True,ADMIN02826,2024-08-28,Low delivery fee zone,High
ZMAP004361,Chili's_26689,ZONE04857,57,,False,ADMIN02746,2023-05-17,High demand area,Low
ZMAP004362,Chipotle_82272,ZONE01595,51,,False,ADMIN02425,2024-09-08,Fast delivery available,Medium
ZMAP004363,Texas_77107,ZONE04741,35,,True,ADMIN02052,2021-05-26,Low delivery fee zone,High
ZMAP004364,Texas_63757,ZONE06654,40,5.07,False,ADMIN02476,2021-05-13,Premium delivery zone,High
ZMAP004365,Olive_55641,ZONE09116,50,,True,ADMIN02243,2020-12-26,Fast delivery available,Low
ZMAP004366,Red_65846,ZONE01435,24,7.9,False,ADMIN02434,2022-02-27,High demand area,Low
ZMAP004367,Red_28626,ZONE05493,36,5.16,True,ADMIN02102,2020-09-27,Newly added zone,Medium
ZMAP004368,Buffalo_43294,ZONE06000,28,,True,ADMIN02873,2021-04-04,Fast delivery available,Low
ZMAP004369,The_99370,ZONE02316,33,7.64,True,ADMIN02547,2024-09-18,Fast delivery available,High
ZMAP004370,P.F._17543,ZONE01017,38,,True,ADMIN02366,2024-11-30,Low delivery fee zone,Medium
ZMAP004371,Red_78606,ZONE03146,21,,False,ADMIN02642,2023-06-24,Low delivery fee zone,High
ZMAP004372,Red_56506,ZONE06789,43,,True,ADMIN02441,2020-03-29,Premium delivery zone,High
ZMAP004373,Chipotle_47822,ZONE01650,28,4.03,True,ADMIN02803,2021-01-14,Newly added zone,High
ZMAP004374,Texas_92227,ZONE05083,47,5.45,True,ADMIN02647,2021-05-09,Premium delivery zone,Low
ZMAP004375,Red_356,ZONE09921,46,1.89,False,ADMIN02315,2024-06-30,High demand area,Medium
ZMAP004376,Red_60716,ZONE08676,57,,True,ADMIN02613,2021-05-04,High demand area,High
ZMAP004377,Panera_4678,ZONE03973,38,,True,ADMIN02787,2022-01-04,Fast delivery available,Low
ZMAP004378,Outback_53385,ZONE06646,39,1.49,True,ADMIN02789,2020-03-07,Low delivery fee zone,Medium
ZMAP004379,Chipotle_97822,ZONE04995,22,,True,ADMIN02873,2021-09-06,High demand area,Medium
ZMAP004380,The_9150,ZONE07037,58,,False,ADMIN02157,2022-01-10,Fast delivery available,Low
ZMAP004381,Panera_29918,ZONE00463,18,6.37,True,ADMIN02251,2024-05-26,High demand area,Low
ZMAP004382,The_46690,ZONE08817,48,,False,ADMIN02232,2022-12-02,Newly added zone,High
ZMAP004383,Texas_74987,ZONE07291,60,1.83,False,ADMIN02032,2020-09-19,High demand area,Low
ZMAP004384,P.F._45613,ZONE02156,37,,False,ADMIN02679,2021-01-10,Newly added zone,High
ZMAP004385,Red_58276,ZONE06382,44,3.77,False,ADMIN02425,2021-07-06,Premium delivery zone,High
ZMAP004386,Texas_11317,ZONE00964,59,,True,ADMIN02748,2023-08-30,High demand area,Medium
ZMAP004387,Outback_20005,ZONE06437,53,4.88,False,ADMIN02189,2021-04-04,High demand area,Medium
ZMAP004388,Olive_47941,ZONE09676,15,5.64,True,ADMIN02106,2022-03-19,Low delivery fee zone,High
ZMAP004389,Panera_36188,ZONE00021,42,3.18,False,ADMIN02281,2024-10-20,Newly added zone,Medium
ZMAP004390,Panera_83548,ZONE01966,45,5.92,True,ADMIN02513,2024-10-21,High demand area,Low
ZMAP004391,Red_5846,ZONE01209,30,8.83,False,ADMIN02605,2021-03-09,Premium delivery zone,Low
ZMAP004392,Chili's_29779,ZONE08138,31,8.13,True,ADMIN02706,2023-10-07,High demand area,Low
ZMAP004393,Chipotle_9932,ZONE02560,42,,True,ADMIN02768,2022-06-24,Newly added zone,High
ZMAP004394,Buffalo_65844,ZONE06195,21,8.0,True,ADMIN02642,2021-02-13,Fast delivery available,Medium
ZMAP004395,Chipotle_58532,ZONE05907,56,3.61,False,ADMIN02609,2024-11-26,Low delivery fee zone,Low
ZMAP004396,Buffalo_34684,ZONE03922,39,5.65,True,ADMIN02989,2023-09-27,Low delivery fee zone,High
ZMAP004397,P.F._1823,ZONE07144,22,,True,ADMIN02021,2020-06-19,Low delivery fee zone,Medium
ZMAP004398,Chili's_83379,ZONE07014,44,,False,ADMIN02741,2022-04-08,Low delivery fee zone,Medium
ZMAP004399,Panera_90108,ZONE03092,37,7.12,True,ADMIN02618,2023-10-14,Low delivery fee zone,High
ZMAP004400,Texas_69387,ZONE06311,49,,False,ADMIN02736,2020-04-29,Premium delivery zone,Low
ZMAP004401,The_40350,ZONE05923,43,7.53,False,ADMIN02278,2021-01-18,High demand area,Low
ZMAP004402,Red_48506,ZONE00048,37,8.15,True,ADMIN02312,2023-08-17,Low delivery fee zone,Medium
ZMAP004403,Buffalo_42294,ZONE06732,53,,True,ADMIN02540,2022-12-16,Low delivery fee zone,Medium
ZMAP004404,Texas_79787,ZONE04770,45,,False,ADMIN02716,2021-09-12,Low delivery fee zone,High
ZMAP004405,P.F._25013,ZONE04245,46,,False,ADMIN02274,2022-09-07,High demand area,Low
ZMAP004406,Chili's_47229,ZONE05956,16,8.42,False,ADMIN02536,2022-12-07,Fast delivery available,Low
ZMAP004407,Chili's_24939,ZONE00671,60,,False,ADMIN02292,2020-11-09,Premium delivery zone,High
ZMAP004408,Chili's_15969,ZONE09202,59,,True,ADMIN02198,2023-09-21,Fast delivery available,High
ZMAP004409,The_74470,ZONE03993,56,6.01,False,ADMIN02916,2022-10-03,Premium delivery zone,Low
ZMAP004410,Panera_80678,ZONE04253,31,1.75,False,ADMIN02307,2024-03-10,Fast delivery available,High
ZMAP004411,P.F._85273,ZONE01627,45,1.01,False,ADMIN02879,2020-03-19,Low delivery fee zone,Low
ZMAP004412,Outback_73655,ZONE00831,28,5.98,False,ADMIN02230,2024-06-07,Newly added zone,Low
ZMAP004413,Olive_71161,ZONE02007,33,8.85,True,ADMIN02544,2023-09-16,High demand area,High
ZMAP004414,Panera_69468,ZONE08520,24,2.34,True,ADMIN02663,2020-05-20,Premium delivery zone,Medium
ZMAP004415,Chipotle_52102,ZONE02090,47,,True,ADMIN02785,2024-01-03,Newly added zone,Medium
ZMAP004416,P.F._64293,ZONE02725,26,8.51,False,ADMIN02663,2023-01-14,High demand area,Low
ZMAP004417,Outback_95845,ZONE07660,34,,True,ADMIN02737,2020-05-21,High demand area,Low
ZMAP004418,Texas_51567,ZONE04748,19,6.47,True,ADMIN02769,2022-04-25,Fast delivery available,High
ZMAP004419,Olive_54761,ZONE05382,31,,True,ADMIN02824,2023-03-12,Fast delivery available,Low
ZMAP004420,Olive_19271,ZONE07046,32,,True,ADMIN02252,2023-04-02,Newly added zone,Medium
ZMAP004421,Chipotle_91482,ZONE01732,45,,False,ADMIN02428,2020-08-30,Low delivery fee zone,High
ZMAP004422,Red_35546,ZONE03023,55,,False,ADMIN02788,2024-10-31,High demand area,Medium
ZMAP004423,Red_97406,ZONE00174,31,3.3,True,ADMIN02892,2021-03-02,Newly added zone,Low
ZMAP004424,Olive_97881,ZONE02956,24,2.61,True,ADMIN02409,2022-09-10,High demand area,High
ZMAP004425,Outback_4765,ZONE08745,55,6.23,False,ADMIN02417,2020-10-29,High demand area,High
ZMAP004426,Texas_29607,ZONE05158,60,1.81,True,ADMIN02094,2024-10-13,Low delivery fee zone,High
ZMAP004427,Olive_38961,ZONE05942,56,,True,ADMIN02656,2021-08-13,Premium delivery zone,Medium
ZMAP004428,Outback_55105,ZONE07842,20,,False,ADMIN02819,2023-02-05,Low delivery fee zone,Medium
ZMAP004429,Chili's_23679,ZONE08135,45,7.48,True,ADMIN02602,2024-09-24,Newly added zone,Medium
ZMAP004430,Chipotle_20532,ZONE02332,28,5.03,False,ADMIN02408,2023-09-07,Fast delivery available,Medium
ZMAP004431,Outback_35255,ZONE05464,37,6.48,False,ADMIN02802,2024-12-06,Fast delivery available,Medium
ZMAP004432,Olive_81131,ZONE05675,15,,False,ADMIN02572,2022-08-28,High demand area,Medium
ZMAP004433,Panera_19778,ZONE03455,25,5.76,True,ADMIN02552,2024-02-04,High demand area,Low
ZMAP004434,Olive_64371,ZONE03287,17,3.34,False,ADMIN02195,2022-07-21,Fast delivery available,Low
ZMAP004435,Texas_44167,ZONE05416,38,,False,ADMIN02428,2023-11-07,Premium delivery zone,Medium
ZMAP004436,Buffalo_46444,ZONE00524,48,,True,ADMIN02837,2024-11-24,Premium delivery zone,Medium
ZMAP004437,Buffalo_84844,ZONE08059,19,,False,ADMIN02638,2021-05-10,Low delivery fee zone,Medium
ZMAP004438,Chili's_7389,ZONE02296,53,,True,ADMIN02502,2021-02-23,High demand area,Low
ZMAP004439,Chipotle_76482,ZONE00571,21,5.89,False,ADMIN02944,2021-08-13,Fast delivery available,Low
ZMAP004440,Red_25776,ZONE05096,38,,True,ADMIN02074,2024-03-17,Fast delivery available,Low
ZMAP004441,Outback_59665,ZONE04164,22,,True,ADMIN02120,2023-11-29,Fast delivery available,High
ZMAP004442,Texas_22907,ZONE01722,17,6.34,False,ADMIN02850,2020-12-30,Fast delivery available,Low
ZMAP004443,Outback_16785,ZONE04594,18,7.81,False,ADMIN02549,2020-08-15,Premium delivery zone,Medium
ZMAP004444,P.F._50073,ZONE07648,47,8.78,True,ADMIN02487,2020-03-18,High demand area,High
ZMAP004445,Chili's_8559,ZONE05487,56,,False,ADMIN02549,2021-01-29,Premium delivery zone,Medium
