coupon_id,code,discount,valid_from,valid_until,min_order_value,max_uses,current_uses,is_active,created_by,promotion
COUP01250,CODE8221H,44.23,2023-10-16,2027-12-12,79.89,403,331,False,Glenn Wilson,PROMO00864
COUP01251,CODE1327T,36.25,2020-06-25,2025-04-24,94.63,278,203,True,Michael Kelly,PROMO00736
COUP01252,CODE7814G,25.16,2020-02-18,2027-01-19,49.35,343,316,True,Christopher Evans,PROMO00130
COUP01253,CODE9023M,24.18,2024-08-18,2025-03-15,27.22,22,12,True,Dawn Ford,PROMO00573
COUP01254,CODE1913Z,43.68,2020-07-26,2027-11-15,57.33,204,13,False,Austin Nelson,PROMO00292
COUP01255,CODE7846X,34.17,2023-11-08,2029-10-14,93.28,18,12,True,Mr. Willie Olson,PROMO00272
COUP01256,CODE4540D,33.11,2021-02-28,2029-06-02,36.67,370,227,True,Katie Gibson,PROMO00681
COUP01257,CODE9328C,8.09,2020-02-26,2029-03-25,76.25,421,73,False,Robert Ramos,PROMO00943
COUP01258,CODE5559F,44.32,2023-10-09,2026-12-05,12.32,234,147,True,April Rivera,PROMO00122
COUP01259,CODE4928S,19.54,2023-01-04,2029-04-28,36.01,328,218,True,Marco Boyd,PROMO00096
COUP01260,CODE5507F,28.3,2024-06-20,2026-01-11,17.65,115,15,False,Scott Mccarthy,PROMO00387
COUP01261,CODE7540P,17.1,2021-04-29,2027-10-16,35.57,41,14,False,Matthew Torres,PROMO00932
COUP01262,CODE8307B,25.88,2021-09-05,2026-07-27,94.21,132,105,True,Christina Aguilar,PROMO00016
COUP01263,CODE5594A,41.65,2024-05-21,2025-03-03,29.01,144,107,False,Michael Ramirez,PROMO00018
COUP01264,CODE5996O,33.78,2021-09-06,2029-12-16,52.9,377,342,False,Tamara Stevens,PROMO00789
COUP01265,CODE7594M,44.29,2021-06-13,2027-08-02,71.22,493,104,True,Jessica Harris,PROMO00849
COUP01266,CODE2174R,33.37,2022-07-22,2028-09-05,30.35,350,158,False,Elizabeth Kramer,PROMO00122
COUP01267,CODE7560M,32.32,2023-03-23,2025-03-20,91.22,141,77,False,Kristina Wade,PROMO00161
COUP01268,CODE1247Z,26.79,2023-07-27,2029-01-19,19.6,314,226,False,Brittany Rose,PROMO00495
COUP01269,CODE6521I,46.1,2020-02-29,2029-11-22,11.1,406,68,False,Richard Marquez,PROMO00116
COUP01270,CODE6509R,23.72,2020-07-02,2028-10-19,60.8,63,50,False,Daniel Johnson,PROMO00051
COUP01271,CODE3696O,44.05,2023-05-31,2029-01-24,58.05,138,24,False,Leah Pruitt,PROMO00123
COUP01272,CODE1676U,14.85,2024-05-14,2026-04-08,11.83,69,17,False,John Williams,PROMO00243
COUP01273,CODE8089O,32.37,2023-09-21,2025-04-28,60.41,393,253,True,Scott Tran,PROMO00190
COUP01274,CODE9922K,23.52,2022-06-04,2025-04-22,61.14,138,23,True,Courtney Harris,PROMO00701
COUP01275,CODE5518H,27.6,2022-08-31,2027-12-17,25.74,301,111,True,Antonio Moore,PROMO00062
COUP01276,CODE7936X,33.63,2020-05-28,2029-01-17,90.3,269,60,True,Colton Castillo,PROMO00368
COUP01277,CODE6208S,32.16,2021-03-09,2028-05-03,17.44,298,269,False,Christopher Alexander,PROMO00614
COUP01278,CODE3537P,27.63,2021-10-21,2025-11-11,35.48,84,52,False,Lance Perez,PROMO00820
COUP01279,CODE6256T,42.72,2024-09-09,2028-05-04,87.95,300,78,False,Courtney Allen,PROMO00159
COUP01280,CODE1011O,36.51,2022-04-01,2028-07-24,52.0,484,269,True,Nicole Palmer,PROMO00136
COUP01281,CODE7262A,11.7,2023-12-30,2027-08-12,21.8,137,94,False,Wendy Little,PROMO00252
COUP01282,CODE3570C,9.87,2024-12-09,2028-10-09,41.6,199,54,True,Denise Walter,PROMO00907
COUP01283,CODE5176B,40.14,2021-03-07,2028-09-15,41.81,500,316,True,Nancy Barker,PROMO00525
COUP01284,CODE2367C,38.62,2023-02-14,2029-01-14,50.35,136,101,True,Paula Solomon,PROMO00647
COUP01285,CODE2061S,8.78,2022-12-29,2027-12-24,59.09,369,218,False,Rebecca Barrett,PROMO00059
COUP01286,CODE2244S,33.19,2021-06-05,2027-07-24,49.7,159,131,False,Jeffrey Ballard,PROMO00442
COUP01287,CODE8555L,35.38,2022-12-04,2029-04-29,83.24,399,118,True,Curtis Robinson,PROMO00517
COUP01288,CODE9363K,44.83,2020-12-09,2026-03-04,88.16,124,36,True,Antonio Murphy,PROMO00380
COUP01289,CODE4764P,32.9,2024-11-23,2025-05-16,27.21,84,55,False,Sabrina Lynch,PROMO00382
COUP01290,CODE5518Z,31.89,2022-08-20,2027-09-07,74.42,176,93,False,Joseph Weaver,PROMO00339
COUP01291,CODE7668I,27.35,2024-07-13,2026-09-12,68.05,429,251,False,Mary Valdez,PROMO00393
COUP01292,CODE5282N,6.77,2024-01-30,2026-03-10,90.83,282,164,True,James Newman,PROMO00479
COUP01293,CODE2508J,27.21,2024-07-24,2025-10-21,11.66,278,251,True,Alicia Romero,PROMO00218
COUP01294,CODE9759R,20.36,2022-11-30,2026-12-05,23.11,205,59,True,George Barrett,PROMO00766
COUP01295,CODE7373S,45.05,2024-07-23,2029-05-05,96.04,81,5,True,Deanna Morrison,PROMO00686
COUP01296,CODE7980S,14.58,2024-04-05,2029-01-17,77.6,345,102,True,Mary Morgan,PROMO00581
COUP01297,CODE5673Q,13.42,2024-04-29,2027-04-26,77.08,231,126,True,Lisa Garcia,PROMO00972
COUP01298,CODE2848F,46.36,2022-05-31,2028-10-05,63.4,472,40,False,Melissa Cabrera,PROMO00745
COUP01299,CODE2045Z,42.54,2020-03-25,2029-11-26,80.49,181,91,False,John Smith,PROMO00708
COUP01300,CODE5480M,30.2,2022-09-20,2027-10-03,89.51,308,154,False,Raymond Osborn,PROMO00647
COUP01301,CODE2258Y,42.28,2021-05-13,2028-11-15,51.87,162,5,True,Anthony Simpson,PROMO00130
COUP01302,CODE9739Y,37.49,2020-11-26,2025-08-16,60.95,27,12,False,Shannon Reyes,PROMO00938
COUP01303,CODE7213L,14.54,2024-05-16,2025-08-07,85.42,337,131,False,Marcus James,PROMO00051
COUP01304,CODE1577V,33.67,2021-09-18,2029-06-26,33.85,151,58,False,Anthony Hickman,PROMO00534
COUP01305,CODE8090S,18.62,2023-09-26,2025-06-13,11.15,290,161,True,Thomas Harrison,PROMO00459
COUP01306,CODE9503Z,30.32,2021-03-21,2027-04-22,62.94,459,383,False,Anne Fowler,PROMO00828
COUP01307,CODE3271O,20.7,2024-06-17,2027-08-03,99.68,468,369,True,Jasmine Lopez,PROMO00526
COUP01308,CODE5040O,16.57,2022-07-03,2027-11-02,52.83,176,137,False,Kendra Browning,PROMO00363
COUP01309,CODE3017B,10.33,2021-03-16,2025-10-21,21.41,367,40,True,Rebecca Mccoy,PROMO00585
COUP01310,CODE6901P,22.97,2020-06-26,2029-12-31,93.81,87,30,False,Daniel Boyd,PROMO00251
COUP01311,CODE7911U,49.44,2024-06-11,2027-11-08,86.6,11,0,True,Valerie Gray,PROMO00697
COUP01312,CODE7124X,36.92,2024-05-07,2029-12-13,31.43,142,109,False,Bryan Banks,PROMO00361
COUP01313,CODE7939K,37.51,2023-12-23,2026-07-16,32.51,112,63,False,Ashley Wilson,PROMO00045
COUP01314,CODE2635H,31.47,2023-08-11,2025-11-15,82.11,142,122,True,Jason Good,PROMO00295
COUP01315,CODE9375O,17.54,2023-08-29,2028-08-04,58.32,167,81,False,Laura Oliver,PROMO00254
COUP01316,CODE8904R,40.25,2024-11-16,2028-02-13,78.63,150,81,True,Robert Coleman,PROMO00612
COUP01317,CODE6740T,44.65,2023-06-28,2028-05-12,86.27,340,327,True,Gary Sullivan,PROMO00506
COUP01318,CODE1949U,27.02,2021-01-08,2028-05-26,85.87,285,131,True,Dr. Jennifer Kennedy,PROMO00189
COUP01319,CODE4066C,39.85,2020-01-30,2026-05-27,57.69,458,145,False,Ryan Reese,PROMO00206
COUP01320,CODE2816B,20.28,2023-06-24,2025-04-19,13.53,43,2,False,Kenneth Smith,PROMO00861
COUP01321,CODE7571I,36.51,2022-10-04,2028-07-08,18.71,219,24,True,Deborah Thompson,PROMO00890
COUP01322,CODE7588L,21.65,2022-01-04,2029-12-03,57.23,350,48,False,Joshua Fuller,PROMO00104
COUP01323,CODE1738Y,33.33,2022-11-02,2028-02-24,62.47,310,35,False,Felicia Bailey,PROMO00675
COUP01324,CODE9190B,44.92,2024-08-11,2029-11-05,94.83,350,289,True,Linda Richards,PROMO00654
COUP01325,CODE9341S,47.4,2023-11-09,2027-09-17,51.3,195,30,True,William Cowan,PROMO00664
COUP01326,CODE8164G,7.44,2021-08-13,2025-11-14,88.49,319,6,False,Elizabeth Mcfarland,PROMO00810
COUP01327,CODE2233J,8.94,2022-07-17,2028-03-11,58.29,355,187,True,Tiffany Munoz,PROMO00183
COUP01328,CODE9026H,32.74,2023-08-06,2026-02-17,45.17,77,8,True,Kiara Odom,PROMO00537
COUP01329,CODE3750V,23.72,2022-09-23,2026-10-22,17.78,138,50,True,Pamela Thomas,PROMO00574
COUP01330,CODE7964F,20.62,2023-04-27,2029-07-12,28.99,77,11,False,Christian Patel,PROMO00688
COUP01331,CODE5435F,12.2,2024-09-07,2029-04-20,94.5,180,142,False,Joshua James,PROMO00460
COUP01332,CODE3742B,41.53,2021-06-09,2026-07-22,64.89,224,6,True,Alicia Barber DDS,PROMO00501
COUP01333,CODE2864Y,38.6,2022-10-19,2028-06-28,66.78,89,17,True,Tricia Martinez,PROMO00601
COUP01334,CODE4037Z,33.73,2023-08-08,2027-04-07,39.22,435,345,False,Megan Flores,PROMO00849
COUP01335,CODE3329C,9.65,2022-12-22,2025-03-05,33.84,248,211,False,Ariel Baker,PROMO00130
COUP01336,CODE3009U,6.76,2023-01-23,2029-11-21,87.83,131,79,False,David Vega,PROMO00654
COUP01337,CODE6023T,6.26,2024-10-05,2025-03-09,49.97,316,205,True,Heather Gross,PROMO00613
COUP01338,CODE6324B,41.6,2022-08-31,2025-08-04,29.47,422,223,True,Cindy Williams,PROMO00064
COUP01339,CODE2797F,32.62,2024-09-14,2026-12-01,43.79,260,237,False,David Grant,PROMO00239
COUP01340,CODE7974D,44.37,2024-12-22,2028-04-12,60.28,40,25,True,Howard Valencia,PROMO00397
COUP01341,CODE8490P,23.67,2022-03-27,2027-11-05,50.0,222,63,False,Amber Alexander,PROMO00376
COUP01342,CODE7867D,7.13,2024-04-24,2028-10-24,14.4,269,28,True,Benjamin Nunez,PROMO00037
COUP01343,CODE7940E,18.09,2020-05-15,2026-10-13,53.41,290,124,True,Justin Horton,PROMO00104
COUP01344,CODE6940V,30.44,2022-10-09,2025-05-12,66.4,232,137,True,Ryan Pierce,PROMO00190
COUP01345,CODE1902T,9.38,2024-08-06,2025-02-11,32.75,454,293,False,David Fisher,PROMO00089
COUP01346,CODE6552W,43.56,2023-04-26,2027-08-06,28.76,468,134,True,Ian Elliott,PROMO00519
COUP01347,CODE2471T,19.94,2022-09-25,2028-03-13,96.6,327,289,False,Joshua Baker,PROMO00260
COUP01348,CODE9412B,39.64,2024-05-19,2027-08-04,48.23,142,58,True,Darrell Johnson,PROMO00136
COUP01349,CODE7851Q,19.96,2022-05-05,2029-12-07,93.44,358,90,False,Christopher Stone,PROMO00210
COUP01350,CODE8152H,43.88,2021-09-06,2025-08-19,14.46,168,167,True,Linda Riggs,PROMO00051
COUP01351,CODE8728D,14.13,2024-03-24,2027-09-21,69.79,22,17,True,Steven Clark,PROMO00896
COUP01352,CODE9865E,12.89,2022-09-12,2029-02-27,17.52,15,4,False,Sandy Moore,PROMO00664
COUP01353,CODE6808K,13.31,2021-05-23,2029-10-10,40.32,171,170,False,William Johnson,PROMO00913
COUP01354,CODE2567D,12.24,2021-05-17,2025-03-07,31.99,210,140,False,Samuel Franklin,PROMO00061
COUP01355,CODE5471V,24.92,2021-07-05,2029-09-17,64.14,172,32,True,Rhonda Evans,PROMO00490
COUP01356,CODE2042B,49.08,2024-10-21,2025-11-25,51.81,243,164,True,Summer Hughes,PROMO00001
COUP01357,CODE6602C,25.62,2024-03-13,2028-01-20,78.14,287,22,True,Erin Williams,PROMO00879
COUP01358,CODE5679W,13.89,2023-06-16,2026-04-07,33.84,489,439,True,Paige Gillespie,PROMO00805
COUP01359,CODE3487J,47.75,2021-04-25,2025-09-24,84.36,444,132,True,Jessica Jacobs,PROMO00035
COUP01360,CODE7731T,27.5,2023-07-10,2027-10-24,76.67,490,340,False,Christine Martin,PROMO00819
COUP01361,CODE4999O,19.0,2024-02-12,2029-04-05,70.02,336,201,True,Thomas Reid,PROMO00947
COUP01362,CODE3251X,17.24,2022-02-02,2027-06-30,12.89,328,57,False,Morgan Marsh,PROMO00949
COUP01363,CODE9087Z,44.48,2020-06-22,2025-09-26,91.98,23,18,False,Matthew Perez,PROMO00478
COUP01364,CODE4304W,23.91,2022-01-19,2028-01-08,47.28,21,11,False,Erika Sanders,PROMO00809
COUP01365,CODE4247Z,29.07,2022-12-21,2029-08-24,21.57,164,27,False,Kurt Griffin,PROMO00464
COUP01366,CODE1645F,8.79,2020-04-14,2026-11-29,35.46,200,29,False,Ashlee Gallagher,PROMO00211
COUP01367,CODE9934T,38.35,2024-07-13,2025-05-01,53.67,105,2,True,Crystal Jackson,PROMO00162
COUP01368,CODE5747B,26.65,2022-11-27,2027-06-24,71.5,317,288,True,Angela Dunn,PROMO00874
COUP01369,CODE3168X,46.65,2020-08-22,2025-07-15,56.78,78,36,False,Justin Gonzalez,PROMO00728
COUP01370,CODE1065T,5.56,2024-10-17,2027-06-03,57.21,184,120,False,Julia Gonzalez,PROMO00106
COUP01371,CODE1663J,18.18,2021-09-02,2029-06-27,10.84,76,23,False,Haley Silva,PROMO00611
COUP01372,CODE7255K,35.32,2020-11-20,2026-09-20,94.39,277,51,False,Katherine Rush,PROMO00984
COUP01373,CODE3693U,6.11,2023-06-18,2028-02-10,71.12,264,171,True,Karen Rhodes,PROMO00262
COUP01374,CODE9518J,26.07,2023-04-08,2025-05-29,52.82,400,305,True,Sharon Lopez,PROMO00570
COUP01375,CODE5955W,12.31,2024-10-23,2029-01-26,97.37,384,379,False,Emily Vazquez,PROMO00480
COUP01376,CODE5013R,12.39,2021-09-12,2027-10-27,57.59,140,41,True,Cody Martin,PROMO00422
COUP01377,CODE4921E,34.1,2020-04-02,2026-01-16,56.69,468,11,True,Gary Dixon,PROMO00977
COUP01378,CODE1086N,47.55,2020-01-09,2028-06-13,75.52,181,51,True,Ashley Combs,PROMO00156
COUP01379,CODE3638C,41.02,2024-01-26,2027-01-10,91.83,399,98,True,Kathleen Young,PROMO00795
COUP01380,CODE9220I,15.05,2021-07-17,2028-12-11,43.14,57,37,False,Brenda Thomas,PROMO00217
COUP01381,CODE1764K,6.13,2024-02-16,2025-09-19,99.05,425,86,True,Michael Thompson,PROMO00459
COUP01382,CODE2933Z,42.56,2022-06-22,2027-10-17,85.77,179,104,True,Bradley Carter,PROMO00897
COUP01383,CODE4504I,45.04,2021-07-08,2028-05-09,18.53,409,249,True,Rachel Foster,PROMO00103
COUP01384,CODE7417Y,33.39,2020-10-14,2025-06-19,49.83,382,326,False,Lisa Mccoy,PROMO00479
COUP01385,CODE8123J,32.58,2021-06-02,2026-11-09,44.82,86,13,False,Jennifer Rose,PROMO00495
COUP01386,CODE5365Y,26.09,2021-03-03,2028-02-21,24.22,308,150,True,Amanda Martinez,PROMO00937
COUP01387,CODE7832D,46.31,2023-04-16,2028-11-28,13.03,126,78,False,Sergio Andrews,PROMO00001
COUP01388,CODE6819B,15.31,2023-03-12,2026-03-14,95.2,48,20,False,Samuel Thompson,PROMO00128
COUP01389,CODE4610S,36.62,2024-07-12,2025-06-16,25.88,431,253,False,John Ibarra,PROMO00245
COUP01390,CODE5521E,26.96,2023-10-30,2028-08-23,74.21,450,167,False,Toni Weaver,PROMO00135
COUP01391,CODE8017Y,33.84,2020-07-19,2026-02-17,60.9,230,88,True,Alexander Yates,PROMO00606
COUP01392,CODE3924X,21.21,2021-10-22,2026-05-21,65.87,400,158,True,Emily Hicks,PROMO00953
COUP01393,CODE5600M,21.11,2021-04-21,2028-12-19,13.56,165,99,False,Aaron Hancock,PROMO00848
COUP01394,CODE7903A,39.46,2022-07-17,2027-04-02,77.64,487,241,False,Patricia Wells,PROMO00037
COUP01395,CODE9883F,43.04,2022-06-30,2025-12-02,29.4,124,18,True,Molly Bennett,PROMO00716
COUP01396,CODE3069P,36.63,2022-07-23,2029-11-26,69.37,234,67,False,Susan Vincent,PROMO00669
COUP01397,CODE7429X,18.24,2021-12-07,2027-06-02,88.23,346,335,False,Christine King,PROMO00162
COUP01398,CODE5324W,11.51,2024-10-06,2027-09-18,53.24,152,23,True,Susan Reyes,PROMO00912
COUP01399,CODE2971M,48.03,2021-12-24,2026-05-31,11.45,346,196,False,Susan French,PROMO00474
COUP01400,CODE3019N,18.17,2021-07-26,2025-05-21,21.31,247,111,True,Jacob Vargas,PROMO00357
COUP01401,CODE1920W,5.17,2020-03-16,2026-01-23,93.96,322,32,False,Kevin Scott,PROMO00591
COUP01402,CODE3332W,49.81,2024-01-23,2028-08-19,45.42,38,10,True,Jeffrey Campos,PROMO00007
COUP01403,CODE3341G,23.35,2020-06-18,2029-06-08,32.53,22,17,False,Rebecca Navarro,PROMO00658
COUP01404,CODE4554M,41.52,2021-08-05,2027-10-22,36.06,137,96,True,Joshua Cox,PROMO00547
COUP01405,CODE1716P,17.25,2021-04-23,2027-03-04,16.86,321,208,True,Steven Reid,PROMO00250
COUP01406,CODE2195Z,16.84,2020-01-10,2027-09-10,80.31,207,191,False,Christina Perry,PROMO00036
COUP01407,CODE2837L,36.75,2023-12-14,2026-05-05,89.31,200,154,True,Patricia Smith,PROMO00096
COUP01408,CODE6777S,34.75,2022-05-21,2027-05-31,34.87,390,55,True,Rachel Miller,PROMO00577
COUP01409,CODE5671F,46.77,2021-06-14,2029-05-09,40.22,406,122,True,Jordan Kelly,PROMO00617
COUP01410,CODE1872P,36.13,2022-03-31,2028-05-11,24.02,493,460,False,Joe Romero,PROMO00507
COUP01411,CODE5979G,41.84,2022-12-17,2029-05-30,44.63,395,186,False,Mike Williamson,PROMO00858
COUP01412,CODE5145X,25.84,2020-03-15,2028-01-02,20.85,367,241,False,Harold Williams,PROMO00457
COUP01413,CODE9938K,32.78,2021-04-18,2027-01-30,15.31,241,44,True,Natalie Pearson,PROMO00167
COUP01414,CODE8656Z,21.25,2020-02-01,2026-12-24,97.61,449,237,True,Melinda Beasley,PROMO00473
COUP01415,CODE4314H,13.66,2024-09-04,2025-05-16,21.69,49,42,True,Patrick Blevins,PROMO00235
COUP01416,CODE9235I,22.08,2020-12-06,2029-10-25,52.82,131,38,False,William Wallace,PROMO00780
COUP01417,CODE6009Y,26.75,2021-11-23,2029-08-03,67.81,205,95,True,Eric Pruitt,PROMO00592
COUP01418,CODE5511V,16.99,2024-07-06,2025-09-25,77.73,382,40,True,Linda Mcdowell,PROMO00655
COUP01419,CODE6546B,35.66,2022-03-08,2025-07-30,60.4,327,322,True,Vickie Riley,PROMO00329
COUP01420,CODE1887E,18.72,2024-10-20,2027-10-24,83.26,416,231,True,Kenneth Byrd,PROMO00246
COUP01421,CODE3793V,40.89,2021-03-10,2027-08-13,69.59,174,114,True,Christopher Baker,PROMO00721
COUP01422,CODE7325U,5.92,2024-04-26,2028-04-07,78.44,101,96,True,Michael Perkins,PROMO00185
COUP01423,CODE3644A,6.87,2021-05-29,2029-02-28,87.45,69,18,False,Nicholas Hicks,PROMO00633
COUP01424,CODE2708W,40.19,2022-08-02,2029-03-23,55.31,66,21,False,Willie Mendez,PROMO00411
COUP01425,CODE8943Z,25.37,2021-04-14,2025-03-25,52.59,329,106,False,Natalie Allen,PROMO00881
COUP01426,CODE6196J,38.49,2023-08-20,2026-07-01,97.82,76,54,True,Kayla Martin,PROMO00734
COUP01427,CODE7622I,24.01,2023-01-03,2028-08-17,37.39,281,268,True,Deanna Gomez,PROMO00522
COUP01428,CODE1390Q,38.18,2023-10-18,2027-05-25,18.72,322,220,False,Michelle Thompson,PROMO00344
COUP01429,CODE9253X,8.19,2023-05-08,2028-03-31,41.48,197,157,False,Tammy Stephenson,PROMO00317
COUP01430,CODE9957D,25.46,2022-03-14,2026-07-20,58.03,134,92,False,Billy Powell,PROMO00370
COUP01431,CODE9342L,11.09,2023-11-13,2029-06-01,17.95,268,244,True,Roger Parker,PROMO00323
COUP01432,CODE2544F,27.53,2020-09-13,2029-06-26,84.72,246,209,True,Jimmy Miller,PROMO00745
COUP01433,CODE4184O,42.47,2021-02-04,2027-10-05,88.4,259,1,True,Kenneth Clark,PROMO00857
COUP01434,CODE9711V,40.79,2022-08-06,2026-12-31,85.94,57,38,True,Shawn Shelton,PROMO00622
COUP01435,CODE5671L,38.06,2023-01-22,2026-02-26,85.45,70,42,True,Johnathan Jackson,PROMO00983
COUP01436,CODE5209K,47.08,2023-01-21,2025-10-02,32.71,404,352,True,Brad Gonzalez,PROMO00523
COUP01437,CODE8106F,15.77,2021-04-02,2028-01-28,70.96,294,232,False,Raymond Ayala,PROMO00652
COUP01438,CODE8822L,42.19,2022-03-04,2028-12-31,77.92,332,328,False,Nicole Cooper,PROMO00503
COUP01439,CODE8127L,14.21,2022-11-27,2026-01-18,58.11,344,335,False,John Medina,PROMO00408
COUP01440,CODE3778A,19.3,2024-11-20,2028-04-05,55.96,21,2,False,David Townsend,PROMO00419
COUP01441,CODE1657H,9.49,2020-08-31,2029-10-10,49.94,432,178,False,Christopher Stephens,PROMO00820
COUP01442,CODE6503B,7.37,2023-10-19,2029-04-05,25.98,360,259,True,Christina Harrell,PROMO00880
COUP01443,CODE5223Z,46.16,2022-05-12,2026-07-26,47.38,116,27,True,Heather Johnson,PROMO00507
COUP01444,CODE7925G,6.49,2022-12-02,2028-01-12,13.82,489,140,True,Mark Turner,PROMO00743
COUP01445,CODE4778L,31.18,2020-04-12,2029-08-05,37.22,394,26,False,Jeffrey Vincent,PROMO00986
COUP01446,CODE4205L,16.2,2023-08-01,2029-05-15,99.63,343,273,True,Michael Matthews,PROMO00889
COUP01447,CODE2119R,38.86,2022-04-28,2027-05-23,66.7,340,294,False,Miranda Woods,PROMO00834
COUP01448,CODE2162F,23.46,2024-09-20,2025-07-26,55.07,274,70,False,Joshua Jordan,PROMO00866
COUP01449,CODE9704L,11.68,2024-12-16,2026-04-30,61.16,264,232,True,Steven Armstrong,PROMO00824
COUP01450,CODE2222J,9.89,2023-03-27,2027-08-28,24.89,122,100,False,Carlos Wilson,PROMO00222
COUP01451,CODE1800X,23.34,2021-12-31,2025-04-30,46.21,362,352,True,Linda Buchanan,PROMO00574
COUP01452,CODE2273U,34.77,2024-04-19,2029-02-18,59.27,492,113,False,Timothy Lawson,PROMO00518
COUP01453,CODE6813L,26.39,2020-02-16,2025-04-09,71.95,201,65,False,Douglas Lewis,PROMO00052
COUP01454,CODE8107S,5.61,2024-06-08,2027-03-10,16.61,368,277,False,Brian Hansen,PROMO00584
COUP01455,CODE4420A,23.01,2022-04-29,2028-07-15,18.04,332,12,False,Chris Benton,PROMO00537
COUP01456,CODE3362V,11.26,2024-10-15,2029-03-20,54.61,93,73,False,Diane Miller,PROMO00215
COUP01457,CODE1409I,24.93,2023-02-12,2025-03-28,47.36,223,42,False,Deanna West,PROMO00409
COUP01458,CODE8248G,23.99,2024-05-10,2026-02-14,61.72,464,144,False,Sherri Anderson,PROMO00074
COUP01459,CODE8134H,37.66,2023-01-13,2028-01-09,44.53,366,92,True,Kristen Hayes,PROMO00128
COUP01460,CODE7371A,45.98,2020-09-22,2029-09-07,94.85,475,84,False,Morgan Miller,PROMO00631
COUP01461,CODE6700G,9.93,2023-02-24,2028-08-17,33.9,48,41,False,Joanna Snyder,PROMO00957
COUP01462,CODE5335F,33.81,2021-12-05,2026-05-31,95.27,205,120,False,Deborah Jacobs MD,PROMO00694
COUP01463,CODE4375Y,38.32,2024-07-16,2029-04-10,56.95,475,240,True,Chelsea Brown,PROMO00240
COUP01464,CODE6028W,30.38,2023-07-03,2025-04-30,42.31,139,126,True,John Cole,PROMO00506
COUP01465,CODE1074J,9.08,2023-07-26,2029-04-20,41.17,287,203,False,Christine Taylor,PROMO00906
COUP01466,CODE9742O,23.13,2024-04-25,2028-06-27,87.35,98,78,True,Paul Jarvis,PROMO00950
COUP01467,CODE5951J,46.07,2023-02-04,2028-01-18,35.86,305,304,False,Ryan Hartman,PROMO00713
COUP01468,CODE3828Y,5.33,2020-05-14,2026-01-22,34.19,105,48,False,Denise Watson,PROMO00660
COUP01469,CODE8666E,23.22,2022-06-29,2028-01-16,20.62,384,290,False,Jacob Mata,PROMO00925
COUP01470,CODE5699H,22.68,2020-09-16,2025-11-03,32.33,326,156,False,Lauren Harrington,PROMO00657
COUP01471,CODE1189L,7.14,2022-01-17,2027-07-19,33.4,226,100,True,Kristin Caldwell,PROMO00926
COUP01472,CODE5410S,45.16,2020-02-16,2028-08-19,59.67,172,134,False,Stephanie Barry,PROMO00517
COUP01473,CODE3585Q,25.6,2024-10-28,2029-01-28,88.4,234,26,False,Angel Dunlap,PROMO00775
COUP01474,CODE5497J,17.48,2020-12-02,2025-11-14,44.65,204,50,True,Michele Andrade,PROMO00696
COUP01475,CODE4313V,14.19,2021-08-27,2026-07-12,82.17,141,104,False,Jason Sanchez,PROMO00929
COUP01476,CODE1307D,43.19,2023-01-31,2027-08-10,39.58,91,50,True,Amanda Koch,PROMO00622
COUP01477,CODE3616V,8.13,2020-03-19,2029-09-18,10.01,290,269,True,Amanda Randolph,PROMO00921
COUP01478,CODE2292V,5.05,2020-11-06,2029-11-15,31.04,260,57,False,Thomas Erickson,PROMO00924
COUP01479,CODE4660J,26.09,2022-12-13,2026-08-21,61.51,462,88,True,Amy Diaz,PROMO00891
COUP01480,CODE1031K,43.36,2022-10-05,2029-01-16,60.45,500,413,False,Paul Williams,PROMO00208
COUP01481,CODE9871G,49.45,2024-07-03,2027-12-15,47.34,78,19,True,John Villarreal,PROMO00774
COUP01482,CODE8072T,49.08,2024-12-04,2027-12-13,53.86,40,36,False,Rachel Gilmore,PROMO00832
COUP01483,CODE6913N,45.3,2023-02-21,2026-07-07,29.61,339,314,True,Ashlee Reyes,PROMO00074
COUP01484,CODE9148Y,19.67,2024-09-13,2028-10-23,68.01,45,24,True,Timothy Brown,PROMO00496
COUP01485,CODE9266Y,36.18,2021-10-18,2025-05-15,23.69,206,204,False,Stephen Graves,PROMO00493
COUP01486,CODE4099F,44.56,2020-05-03,2028-07-18,13.0,231,94,False,Cory Dixon,PROMO00590
COUP01487,CODE4188O,22.94,2021-03-08,2027-09-12,27.93,287,131,True,Angela Brown,PROMO00602
COUP01488,CODE5241M,12.37,2020-10-15,2027-06-15,26.2,293,96,False,Amy Reese,PROMO00817
COUP01489,CODE9336L,40.72,2024-08-02,2026-10-13,70.82,229,175,True,Gail Beard,PROMO00014
COUP01490,CODE2731Q,46.13,2023-08-08,2025-03-25,18.04,372,79,True,Gary Norris,PROMO00538
COUP01491,CODE2806N,47.93,2024-06-08,2029-01-12,53.58,453,350,False,Christopher Nunez,PROMO00264
COUP01492,CODE7372U,32.86,2020-11-13,2025-08-21,99.68,292,222,False,Nathan Bryant,PROMO00366
COUP01493,CODE2583E,29.44,2023-09-24,2027-04-06,17.36,398,286,False,Randy Ramos,PROMO00947
COUP01494,CODE3960R,9.2,2023-09-03,2026-03-24,43.84,425,67,False,Amanda Anderson,PROMO00751
