delivery_id,order_id,partner_id,delivery_date,status,estimated_time,actual_time,distance,delivery_rating,comments
DLV005624,ORD005624,PARTNER0323,2021-07-20,Pending,51,105,1.9,2,Delivery failed.
DLV005625,ORD005625,PARTNER0185,2020-10-24,Pending,79,18,3.54,5,Quick delivery!
DLV005626,ORD005626,PARTNER0434,2022-03-31,Pending,108,57,32.19,3,Quick delivery!
DLV005627,ORD005627,PARTNER0384,2023-07-14,Pending,84,77,28.04,3,Delivery failed.
DLV005628,ORD005628,PARTNER0363,2021-05-07,Delivered,113,34,10.03,1,Delivery failed.
DLV005629,ORD005629,PARTNER0422,2020-12-19,Delivered,63,46,26.45,1,Delivery failed.
DLV005630,ORD005630,PARTNER0358,2023-04-19,Cancelled,28,138,22.79,5,Quick delivery!
DLV005631,ORD005631,PARTNER0268,2023-04-28,Delivered,63,115,19.11,3,Excellent service!
DLV005632,ORD005632,PARTNER0287,2024-02-11,Cancelled,53,132,14.27,4,Delayed but satisfactory.
DLV005633,ORD005633,PARTNER0205,2023-05-24,Delivered,59,101,17.47,4,Quick delivery!
DLV005634,ORD005634,PARTNER0200,2023-10-26,Pending,36,135,33.09,2,Quick delivery!
DLV005635,ORD005635,PARTNER0490,2020-04-04,Delivered,58,29,32.72,1,Delivery failed.
DLV005636,ORD005636,PARTNER0479,2021-08-10,Delivered,88,150,29.29,4,Delayed but satisfactory.
DLV005637,ORD005637,PARTNER0485,2022-04-07,Delivered,16,34,8.97,1,Quick delivery!
DLV005638,ORD005638,PARTNER0488,2023-01-16,Delivered,71,83,17.96,1,Excellent service!
DLV005639,ORD005639,PARTNER0329,2020-02-24,Pending,103,77,3.21,5,Excellent service!
DLV005640,ORD005640,PARTNER0236,2024-02-14,Delivered,104,117,17.96,3,Quick delivery!
DLV005641,ORD005641,PARTNER0345,2021-09-21,Cancelled,112,15,41.56,2,Excellent service!
DLV005642,ORD005642,PARTNER0349,2021-12-20,Pending,24,62,23.12,2,Delivery failed.
DLV005643,ORD005643,PARTNER0120,2020-05-01,Cancelled,70,73,9.8,1,Quick delivery!
DLV005644,ORD005644,PARTNER0008,2020-01-18,Pending,98,24,30.98,5,Delayed but satisfactory.
DLV005645,ORD005645,PARTNER0114,2022-02-20,Cancelled,82,145,47.54,3,Quick delivery!
DLV005646,ORD005646,PARTNER0372,2023-05-13,Delivered,83,120,19.93,5,Delayed but satisfactory.
DLV005647,ORD005647,PARTNER0234,2021-09-28,Cancelled,108,92,46.74,5,Delivery failed.
DLV005648,ORD005648,PARTNER0358,2022-08-29,Delivered,71,32,11.68,5,Delayed but satisfactory.
DLV005649,ORD005649,PARTNER0017,2024-02-21,Delivered,20,108,37.36,1,Delivery failed.
DLV005650,ORD005650,PARTNER0050,2021-08-02,Cancelled,73,134,48.3,1,Quick delivery!
DLV005651,ORD005651,PARTNER0337,2023-05-09,Delivered,50,56,23.96,4,Delayed but satisfactory.
DLV005652,ORD005652,PARTNER0041,2020-05-13,Pending,107,112,48.0,5,Quick delivery!
DLV005653,ORD005653,PARTNER0460,2022-02-04,Pending,94,120,3.02,3,Delivery failed.
DLV005654,ORD005654,PARTNER0352,2020-03-06,Delivered,110,115,22.97,2,Excellent service!
DLV005655,ORD005655,PARTNER0097,2021-06-17,Cancelled,42,73,43.86,1,Delayed but satisfactory.
DLV005656,ORD005656,PARTNER0034,2021-12-12,Pending,45,73,17.09,3,Excellent service!
DLV005657,ORD005657,PARTNER0005,2024-02-01,Cancelled,105,65,20.71,3,Delayed but satisfactory.
DLV005658,ORD005658,PARTNER0229,2021-03-27,Cancelled,62,50,22.38,5,Delayed but satisfactory.
DLV005659,ORD005659,PARTNER0414,2023-06-26,Cancelled,24,30,9.78,3,Delivery failed.
DLV005660,ORD005660,PARTNER0391,2024-10-02,Pending,104,96,16.75,2,Excellent service!
DLV005661,ORD005661,PARTNER0480,2020-07-20,Delivered,99,98,45.28,1,Delayed but satisfactory.
DLV005662,ORD005662,PARTNER0291,2021-11-28,Pending,109,68,18.74,1,Delivery failed.
DLV005663,ORD005663,PARTNER0297,2021-08-26,Cancelled,45,59,15.34,2,Delayed but satisfactory.
DLV005664,ORD005664,PARTNER0056,2022-05-30,Delivered,34,146,30.57,1,Excellent service!
DLV005665,ORD005665,PARTNER0292,2021-03-10,Cancelled,61,17,28.08,2,Quick delivery!
DLV005666,ORD005666,PARTNER0110,2021-05-28,Pending,26,72,7.12,2,Delayed but satisfactory.
DLV005667,ORD005667,PARTNER0404,2024-08-14,Delivered,35,51,26.5,4,Delayed but satisfactory.
DLV005668,ORD005668,PARTNER0200,2022-08-15,Pending,39,73,20.52,4,Quick delivery!
DLV005669,ORD005669,PARTNER0146,2022-10-01,Cancelled,104,15,36.77,1,Excellent service!
DLV005670,ORD005670,PARTNER0376,2022-03-26,Delivered,93,89,24.2,1,Quick delivery!
DLV005671,ORD005671,PARTNER0349,2020-06-12,Pending,98,117,20.16,3,Delayed but satisfactory.
DLV005672,ORD005672,PARTNER0143,2022-03-11,Delivered,94,124,44.04,4,Excellent service!
DLV005673,ORD005673,PARTNER0290,2024-12-11,Delivered,98,117,23.06,5,Quick delivery!
DLV005674,ORD005674,PARTNER0475,2020-09-06,Pending,32,94,5.72,3,Excellent service!
DLV005675,ORD005675,PARTNER0411,2022-03-27,Cancelled,74,33,10.19,3,Delivery failed.
DLV005676,ORD005676,PARTNER0155,2021-07-02,Delivered,38,65,8.53,4,Delivery failed.
DLV005677,ORD005677,PARTNER0470,2021-05-28,Cancelled,48,43,34.95,4,Delivery failed.
DLV005678,ORD005678,PARTNER0143,2023-02-26,Delivered,88,91,9.55,3,Quick delivery!
DLV005679,ORD005679,PARTNER0449,2020-02-22,Cancelled,87,99,25.83,5,Excellent service!
DLV005680,ORD005680,PARTNER0370,2023-08-05,Cancelled,46,54,46.32,5,Delayed but satisfactory.
DLV005681,ORD005681,PARTNER0170,2021-06-15,Delivered,112,72,21.8,3,Delayed but satisfactory.
DLV005682,ORD005682,PARTNER0307,2021-06-02,Delivered,87,88,6.65,1,Excellent service!
DLV005683,ORD005683,PARTNER0268,2024-09-26,Cancelled,88,38,47.16,3,Delivery failed.
DLV005684,ORD005684,PARTNER0051,2023-06-30,Delivered,97,88,8.33,4,Delivery failed.
DLV005685,ORD005685,PARTNER0472,2023-01-24,Delivered,108,36,21.95,4,Delayed but satisfactory.
DLV005686,ORD005686,PARTNER0116,2021-11-30,Cancelled,75,74,26.96,4,Delayed but satisfactory.
DLV005687,ORD005687,PARTNER0317,2020-12-21,Cancelled,39,53,9.05,3,Excellent service!
DLV005688,ORD005688,PARTNER0308,2022-11-01,Pending,42,24,35.62,4,Delayed but satisfactory.
DLV005689,ORD005689,PARTNER0301,2024-04-12,Pending,25,115,23.24,4,Delivery failed.
DLV005690,ORD005690,PARTNER0320,2024-07-27,Delivered,73,19,36.26,2,Quick delivery!
DLV005691,ORD005691,PARTNER0173,2020-04-07,Cancelled,71,91,46.96,2,Quick delivery!
DLV005692,ORD005692,PARTNER0019,2024-08-02,Cancelled,91,131,45.38,4,Delayed but satisfactory.
DLV005693,ORD005693,PARTNER0138,2024-04-23,Pending,50,38,16.61,1,Delayed but satisfactory.
DLV005694,ORD005694,PARTNER0249,2024-07-25,Delivered,26,138,3.8,5,Delivery failed.
DLV005695,ORD005695,PARTNER0227,2020-07-09,Cancelled,34,25,25.66,4,Delivery failed.
DLV005696,ORD005696,PARTNER0406,2024-07-09,Delivered,75,73,43.08,4,Quick delivery!
DLV005697,ORD005697,PARTNER0447,2024-08-14,Cancelled,85,60,7.24,5,Quick delivery!
DLV005698,ORD005698,PARTNER0081,2020-01-25,Delivered,75,72,31.79,3,Delivery failed.
DLV005699,ORD005699,PARTNER0219,2024-08-17,Cancelled,17,97,29.11,3,Delivery failed.
DLV005700,ORD005700,PARTNER0220,2021-07-02,Cancelled,27,87,3.5,1,Delivery failed.
DLV005701,ORD005701,PARTNER0047,2023-05-08,Pending,18,20,49.73,5,Delayed but satisfactory.
DLV005702,ORD005702,PARTNER0414,2020-01-03,Delivered,42,18,38.92,3,Delivery failed.
DLV005703,ORD005703,PARTNER0140,2023-12-29,Cancelled,23,44,28.49,1,Delivery failed.
DLV005704,ORD005704,PARTNER0288,2020-09-24,Pending,22,41,10.8,3,Excellent service!
DLV005705,ORD005705,PARTNER0090,2022-08-03,Pending,101,40,10.4,4,Delayed but satisfactory.
DLV005706,ORD005706,PARTNER0171,2022-07-13,Delivered,31,131,33.11,1,Excellent service!
DLV005707,ORD005707,PARTNER0357,2020-01-22,Cancelled,103,139,31.29,5,Delivery failed.
DLV005708,ORD005708,PARTNER0276,2022-03-19,Delivered,101,53,38.54,1,Delivery failed.
DLV005709,ORD005709,PARTNER0495,2022-06-01,Cancelled,95,139,38.6,1,Excellent service!
DLV005710,ORD005710,PARTNER0466,2023-05-02,Pending,96,87,21.92,5,Excellent service!
DLV005711,ORD005711,PARTNER0233,2021-06-17,Delivered,52,72,38.69,3,Quick delivery!
DLV005712,ORD005712,PARTNER0042,2022-10-20,Pending,118,63,29.22,2,Delivery failed.
DLV005713,ORD005713,PARTNER0148,2022-01-28,Pending,60,59,26.37,5,Delivery failed.
DLV005714,ORD005714,PARTNER0156,2020-06-13,Pending,94,73,22.67,1,Quick delivery!
DLV005715,ORD005715,PARTNER0046,2023-11-01,Cancelled,103,29,13.42,5,Excellent service!
DLV005716,ORD005716,PARTNER0354,2023-06-27,Delivered,39,105,23.26,3,Quick delivery!
DLV005717,ORD005717,PARTNER0411,2022-05-25,Cancelled,76,32,46.2,3,Delivery failed.
DLV005718,ORD005718,PARTNER0408,2022-05-06,Delivered,90,102,47.9,1,Delivery failed.
DLV005719,ORD005719,PARTNER0197,2024-11-02,Pending,89,74,49.42,4,Excellent service!
DLV005720,ORD005720,PARTNER0061,2024-05-23,Pending,120,75,25.03,2,Delayed but satisfactory.
DLV005721,ORD005721,PARTNER0354,2022-01-17,Pending,87,132,33.22,4,Delayed but satisfactory.
DLV005722,ORD005722,PARTNER0450,2020-04-23,Delivered,96,134,45.58,3,Delivery failed.
DLV005723,ORD005723,PARTNER0435,2023-06-14,Cancelled,83,122,2.66,3,Delivery failed.
DLV005724,ORD005724,PARTNER0150,2024-04-17,Cancelled,82,87,48.83,5,Delayed but satisfactory.
DLV005725,ORD005725,PARTNER0322,2021-05-18,Delivered,33,108,21.42,1,Delayed but satisfactory.
DLV005726,ORD005726,PARTNER0262,2020-09-08,Delivered,103,146,41.71,4,Delayed but satisfactory.
DLV005727,ORD005727,PARTNER0027,2022-04-06,Cancelled,119,108,34.02,5,Quick delivery!
DLV005728,ORD005728,PARTNER0210,2024-01-06,Cancelled,24,141,35.26,1,Delayed but satisfactory.
DLV005729,ORD005729,PARTNER0400,2021-02-17,Pending,25,76,27.45,5,Delivery failed.
DLV005730,ORD005730,PARTNER0310,2024-01-03,Delivered,67,113,6.97,3,Delivery failed.
DLV005731,ORD005731,PARTNER0188,2024-11-04,Pending,105,28,45.1,4,Quick delivery!
DLV005732,ORD005732,PARTNER0024,2022-06-24,Delivered,18,120,36.72,2,Quick delivery!
DLV005733,ORD005733,PARTNER0398,2023-04-08,Cancelled,71,29,27.98,3,Delivery failed.
DLV005734,ORD005734,PARTNER0258,2024-10-04,Pending,19,52,11.65,3,Excellent service!
DLV005735,ORD005735,PARTNER0075,2024-09-28,Cancelled,102,147,6.3,4,Delayed but satisfactory.
DLV005736,ORD005736,PARTNER0376,2023-08-18,Pending,56,83,2.06,4,Quick delivery!
DLV005737,ORD005737,PARTNER0409,2022-12-27,Cancelled,78,116,13.54,2,Delayed but satisfactory.
DLV005738,ORD005738,PARTNER0453,2024-01-01,Delivered,67,80,48.7,5,Quick delivery!
DLV005739,ORD005739,PARTNER0141,2020-03-08,Pending,113,30,49.83,4,Excellent service!
DLV005740,ORD005740,PARTNER0143,2022-08-06,Cancelled,98,118,4.12,4,Delivery failed.
DLV005741,ORD005741,PARTNER0472,2023-12-30,Cancelled,69,80,13.89,5,Delivery failed.
DLV005742,ORD005742,PARTNER0225,2022-02-08,Delivered,15,110,3.73,5,Delayed but satisfactory.
DLV005743,ORD005743,PARTNER0319,2020-08-23,Delivered,19,58,1.52,1,Delivery failed.
DLV005744,ORD005744,PARTNER0199,2022-07-24,Cancelled,19,33,39.8,2,Delayed but satisfactory.
DLV005745,ORD005745,PARTNER0433,2024-11-05,Delivered,118,66,9.62,1,Delivery failed.
DLV005746,ORD005746,PARTNER0136,2020-03-27,Delivered,115,44,4.87,4,Delayed but satisfactory.
DLV005747,ORD005747,PARTNER0029,2024-09-12,Pending,109,106,9.96,5,Delivery failed.
DLV005748,ORD005748,PARTNER0165,2024-11-17,Delivered,101,32,1.95,4,Excellent service!
DLV005749,ORD005749,PARTNER0019,2022-05-22,Pending,94,62,11.87,4,Delivery failed.
DLV005750,ORD005750,PARTNER0225,2021-03-27,Pending,31,132,9.69,5,Quick delivery!
DLV005751,ORD005751,PARTNER0047,2024-08-26,Delivered,115,148,26.29,4,Delivery failed.
DLV005752,ORD005752,PARTNER0154,2024-06-20,Delivered,92,56,33.98,1,Delivery failed.
DLV005753,ORD005753,PARTNER0173,2020-01-16,Cancelled,87,61,44.79,3,Delayed but satisfactory.
DLV005754,ORD005754,PARTNER0275,2024-12-13,Delivered,56,119,8.41,2,Delivery failed.
DLV005755,ORD005755,PARTNER0406,2020-02-01,Delivered,88,44,32.06,4,Delivery failed.
DLV005756,ORD005756,PARTNER0207,2024-08-15,Pending,44,63,1.08,3,Delayed but satisfactory.
DLV005757,ORD005757,PARTNER0299,2022-10-07,Delivered,91,112,32.7,1,Delivery failed.
DLV005758,ORD005758,PARTNER0362,2024-11-13,Delivered,63,56,17.0,2,Delayed but satisfactory.
DLV005759,ORD005759,PARTNER0269,2020-05-03,Cancelled,55,144,37.5,5,Delayed but satisfactory.
DLV005760,ORD005760,PARTNER0179,2022-12-16,Pending,31,57,21.44,2,Quick delivery!
DLV005761,ORD005761,PARTNER0082,2022-06-21,Cancelled,98,48,6.47,4,Delivery failed.
DLV005762,ORD005762,PARTNER0241,2024-03-12,Cancelled,21,35,41.49,1,Excellent service!
DLV005763,ORD005763,PARTNER0485,2023-09-02,Cancelled,34,139,34.57,3,Quick delivery!
DLV005764,ORD005764,PARTNER0323,2022-05-12,Delivered,103,82,47.87,2,Quick delivery!
DLV005765,ORD005765,PARTNER0302,2021-08-10,Cancelled,88,41,3.4,4,Excellent service!
DLV005766,ORD005766,PARTNER0220,2022-03-22,Pending,31,56,8.36,2,Delivery failed.
DLV005767,ORD005767,PARTNER0141,2023-08-12,Pending,120,124,32.14,4,Excellent service!
DLV005768,ORD005768,PARTNER0268,2023-01-02,Pending,119,42,9.83,3,Excellent service!
DLV005769,ORD005769,PARTNER0194,2024-06-11,Cancelled,102,148,32.68,5,Delayed but satisfactory.
DLV005770,ORD005770,PARTNER0006,2024-04-06,Pending,28,120,19.66,5,Excellent service!
DLV005771,ORD005771,PARTNER0105,2022-08-07,Delivered,87,38,10.66,2,Delivery failed.
DLV005772,ORD005772,PARTNER0255,2023-05-30,Delivered,30,69,14.38,5,Quick delivery!
DLV005773,ORD005773,PARTNER0098,2024-04-04,Cancelled,61,23,9.73,3,Delayed but satisfactory.
DLV005774,ORD005774,PARTNER0331,2021-06-22,Pending,55,64,49.2,1,Excellent service!
DLV005775,ORD005775,PARTNER0076,2020-10-22,Pending,93,105,3.69,5,Excellent service!
DLV005776,ORD005776,PARTNER0451,2023-01-07,Delivered,92,130,44.18,2,Delivery failed.
DLV005777,ORD005777,PARTNER0343,2024-03-18,Delivered,76,71,42.29,1,Excellent service!
DLV005778,ORD005778,PARTNER0223,2024-07-08,Delivered,92,111,1.05,1,Delivery failed.
DLV005779,ORD005779,PARTNER0380,2020-03-29,Delivered,35,19,30.95,1,Delayed but satisfactory.
DLV005780,ORD005780,PARTNER0481,2021-10-20,Delivered,68,138,46.82,3,Quick delivery!
DLV005781,ORD005781,PARTNER0006,2022-09-22,Cancelled,74,91,3.57,3,Excellent service!
DLV005782,ORD005782,PARTNER0345,2023-01-30,Delivered,20,87,21.63,1,Delivery failed.
DLV005783,ORD005783,PARTNER0247,2021-05-26,Delivered,95,65,34.53,5,Excellent service!
DLV005784,ORD005784,PARTNER0243,2021-04-06,Pending,83,56,39.91,4,Quick delivery!
DLV005785,ORD005785,PARTNER0268,2024-05-20,Cancelled,120,70,48.24,3,Quick delivery!
DLV005786,ORD005786,PARTNER0229,2020-11-11,Delivered,66,64,47.86,2,Delayed but satisfactory.
DLV005787,ORD005787,PARTNER0443,2020-02-15,Pending,15,79,28.51,5,Excellent service!
DLV005788,ORD005788,PARTNER0262,2022-12-11,Pending,25,105,24.53,2,Delivery failed.
DLV005789,ORD005789,PARTNER0183,2024-08-09,Pending,97,114,48.15,2,Delivery failed.
DLV005790,ORD005790,PARTNER0271,2024-01-03,Pending,49,143,6.98,5,Quick delivery!
DLV005791,ORD005791,PARTNER0486,2020-05-29,Pending,18,79,29.96,3,Quick delivery!
DLV005792,ORD005792,PARTNER0257,2022-08-10,Cancelled,104,24,29.77,5,Quick delivery!
DLV005793,ORD005793,PARTNER0045,2023-04-29,Pending,93,114,16.47,3,Excellent service!
DLV005794,ORD005794,PARTNER0014,2020-04-25,Delivered,88,63,11.04,5,Excellent service!
DLV005795,ORD005795,PARTNER0062,2023-03-23,Pending,96,103,5.06,3,Delivery failed.
DLV005796,ORD005796,PARTNER0483,2024-03-26,Cancelled,91,30,42.87,5,Quick delivery!
DLV005797,ORD005797,PARTNER0130,2021-02-26,Pending,73,26,1.84,1,Delayed but satisfactory.
DLV005798,ORD005798,PARTNER0095,2023-12-25,Cancelled,88,81,31.95,4,Quick delivery!
DLV005799,ORD005799,PARTNER0069,2022-08-02,Delivered,65,67,49.21,5,Delivery failed.
DLV005800,ORD005800,PARTNER0418,2022-10-13,Delivered,109,57,30.21,4,Excellent service!
DLV005801,ORD005801,PARTNER0077,2022-06-03,Cancelled,83,84,22.96,5,Delivery failed.
DLV005802,ORD005802,PARTNER0079,2020-04-14,Delivered,54,84,13.28,3,Delayed but satisfactory.
DLV005803,ORD005803,PARTNER0266,2021-11-27,Delivered,64,94,6.65,5,Excellent service!
DLV005804,ORD005804,PARTNER0200,2021-03-25,Delivered,46,138,38.93,3,Excellent service!
DLV005805,ORD005805,PARTNER0498,2021-03-10,Delivered,77,23,39.3,1,Quick delivery!
DLV005806,ORD005806,PARTNER0285,2021-06-28,Pending,15,20,4.62,4,Quick delivery!
DLV005807,ORD005807,PARTNER0244,2023-08-28,Delivered,119,133,43.2,3,Delayed but satisfactory.
DLV005808,ORD005808,PARTNER0388,2020-12-05,Pending,100,83,40.68,4,Quick delivery!
DLV005809,ORD005809,PARTNER0439,2020-05-18,Cancelled,26,20,31.62,3,Excellent service!
DLV005810,ORD005810,PARTNER0310,2020-04-06,Delivered,120,25,7.52,3,Delayed but satisfactory.
DLV005811,ORD005811,PARTNER0354,2023-01-10,Pending,79,139,45.09,1,Delayed but satisfactory.
DLV005812,ORD005812,PARTNER0481,2021-07-23,Delivered,59,102,35.09,4,Quick delivery!
DLV005813,ORD005813,PARTNER0390,2024-03-28,Delivered,79,101,44.91,2,Quick delivery!
DLV005814,ORD005814,PARTNER0274,2023-12-13,Delivered,28,148,27.28,3,Excellent service!
DLV005815,ORD005815,PARTNER0099,2022-12-09,Pending,87,101,37.52,1,Delivery failed.
DLV005816,ORD005816,PARTNER0178,2023-08-22,Cancelled,66,121,15.73,4,Delivery failed.
DLV005817,ORD005817,PARTNER0073,2023-10-30,Delivered,120,68,31.57,5,Delayed but satisfactory.
DLV005818,ORD005818,PARTNER0471,2023-06-26,Cancelled,17,28,25.09,2,Delayed but satisfactory.
DLV005819,ORD005819,PARTNER0481,2020-09-23,Cancelled,86,87,34.78,4,Delivery failed.
DLV005820,ORD005820,PARTNER0269,2023-11-01,Delivered,74,36,43.89,3,Quick delivery!
DLV005821,ORD005821,PARTNER0254,2024-01-02,Cancelled,103,59,35.34,4,Delivery failed.
DLV005822,ORD005822,PARTNER0382,2020-02-13,Pending,38,47,17.8,5,Quick delivery!
DLV005823,ORD005823,PARTNER0254,2020-07-31,Cancelled,64,118,24.77,2,Delayed but satisfactory.
DLV005824,ORD005824,PARTNER0289,2021-06-25,Delivered,81,40,36.39,5,Excellent service!
DLV005825,ORD005825,PARTNER0304,2022-11-26,Delivered,42,27,4.04,5,Quick delivery!
DLV005826,ORD005826,PARTNER0168,2023-05-17,Delivered,16,88,7.88,2,Delivery failed.
DLV005827,ORD005827,PARTNER0419,2022-07-25,Cancelled,80,44,19.72,5,Delayed but satisfactory.
DLV005828,ORD005828,PARTNER0041,2022-11-29,Pending,31,113,27.94,4,Delivery failed.
DLV005829,ORD005829,PARTNER0420,2022-07-30,Pending,65,117,19.82,1,Quick delivery!
DLV005830,ORD005830,PARTNER0385,2025-01-01,Delivered,77,115,42.75,5,Excellent service!
DLV005831,ORD005831,PARTNER0305,2022-03-28,Cancelled,107,62,34.57,4,Delayed but satisfactory.
DLV005832,ORD005832,PARTNER0180,2023-04-06,Delivered,57,125,31.58,5,Quick delivery!
DLV005833,ORD005833,PARTNER0427,2023-09-04,Delivered,17,62,3.18,5,Delayed but satisfactory.
DLV005834,ORD005834,PARTNER0492,2021-04-26,Pending,16,70,24.3,4,Excellent service!
DLV005835,ORD005835,PARTNER0067,2022-01-26,Delivered,25,22,20.0,4,Quick delivery!
DLV005836,ORD005836,PARTNER0055,2023-03-24,Delivered,116,121,12.86,1,Delayed but satisfactory.
DLV005837,ORD005837,PARTNER0268,2024-02-02,Delivered,26,92,26.52,1,Excellent service!
DLV005838,ORD005838,PARTNER0296,2021-08-31,Cancelled,39,103,6.99,2,Quick delivery!
DLV005839,ORD005839,PARTNER0004,2024-04-26,Cancelled,21,84,46.29,1,Quick delivery!
DLV005840,ORD005840,PARTNER0284,2023-11-29,Pending,20,92,28.29,2,Delivery failed.
DLV005841,ORD005841,PARTNER0465,2022-06-25,Delivered,39,128,37.34,3,Quick delivery!
DLV005842,ORD005842,PARTNER0145,2021-11-02,Cancelled,22,137,2.97,4,Delivery failed.
DLV005843,ORD005843,PARTNER0312,2020-01-22,Delivered,45,31,16.25,1,Excellent service!
DLV005844,ORD005844,PARTNER0334,2022-04-19,Cancelled,88,15,14.55,4,Quick delivery!
DLV005845,ORD005845,PARTNER0004,2020-12-22,Delivered,37,104,19.64,4,Delivery failed.
DLV005846,ORD005846,PARTNER0363,2020-03-20,Pending,52,99,34.79,4,Delayed but satisfactory.
DLV005847,ORD005847,PARTNER0075,2024-04-27,Pending,120,71,19.39,4,Excellent service!
DLV005848,ORD005848,PARTNER0092,2022-01-18,Pending,65,65,21.78,5,Excellent service!
DLV005849,ORD005849,PARTNER0202,2020-03-28,Cancelled,88,17,29.95,1,Quick delivery!
DLV005850,ORD005850,PARTNER0277,2023-03-20,Pending,22,106,24.03,1,Excellent service!
DLV005851,ORD005851,PARTNER0234,2020-03-06,Cancelled,64,131,14.14,4,Delivery failed.
DLV005852,ORD005852,PARTNER0396,2024-05-26,Cancelled,50,39,19.02,1,Excellent service!
DLV005853,ORD005853,PARTNER0112,2024-11-04,Cancelled,107,26,28.34,5,Delivery failed.
DLV005854,ORD005854,PARTNER0057,2022-01-15,Delivered,89,106,37.84,3,Excellent service!
DLV005855,ORD005855,PARTNER0368,2022-10-05,Pending,56,118,2.1,2,Delayed but satisfactory.
DLV005856,ORD005856,PARTNER0197,2021-10-25,Cancelled,112,94,48.91,4,Excellent service!
DLV005857,ORD005857,PARTNER0376,2020-08-23,Pending,90,15,45.82,4,Delayed but satisfactory.
DLV005858,ORD005858,PARTNER0216,2021-02-28,Pending,31,63,32.02,1,Delivery failed.
DLV005859,ORD005859,PARTNER0207,2022-11-28,Delivered,21,120,48.15,3,Delayed but satisfactory.
DLV005860,ORD005860,PARTNER0412,2021-12-07,Pending,40,43,29.24,2,Delivery failed.
DLV005861,ORD005861,PARTNER0212,2022-06-22,Delivered,25,87,14.96,5,Delayed but satisfactory.
DLV005862,ORD005862,PARTNER0135,2022-05-29,Cancelled,112,142,32.5,5,Delayed but satisfactory.
DLV005863,ORD005863,PARTNER0056,2023-12-17,Delivered,53,20,44.24,1,Delayed but satisfactory.
DLV005864,ORD005864,PARTNER0435,2022-06-10,Cancelled,108,67,8.78,5,Excellent service!
DLV005865,ORD005865,PARTNER0156,2023-09-25,Cancelled,70,49,40.94,5,Delivery failed.
DLV005866,ORD005866,PARTNER0419,2021-07-13,Pending,98,130,14.84,4,Quick delivery!
DLV005867,ORD005867,PARTNER0443,2023-01-27,Delivered,94,120,12.89,1,Delayed but satisfactory.
DLV005868,ORD005868,PARTNER0294,2020-06-13,Pending,34,99,3.88,5,Excellent service!
DLV005869,ORD005869,PARTNER0035,2023-04-18,Delivered,29,123,1.61,1,Delivery failed.
DLV005870,ORD005870,PARTNER0271,2021-09-24,Pending,40,26,10.89,5,Excellent service!
DLV005871,ORD005871,PARTNER0154,2023-12-02,Delivered,65,105,2.19,2,Delayed but satisfactory.
