zone_id,city,postal_code,zone_name,delivery_fee,distance_limit,operational_hours,zone_manager,is_active,comments
ZONE04882,New York,66251,Residential Zone,14.47,16.07,9 AM - 9 PM,ADMIN02099,False,Premium delivery zone
ZONE05108,New York,31700,Business District,0.52,7.76,9 AM - 9 PM,ADMIN02457,True,Fast delivery available
ZONE07889,New York,23762,Business District,4.43,4.49,9 AM - 9 PM,ADMIN02233,False,Low delivery fee zone
ZONE07954,Chicago,14128,Downtown Zone,5.48,8.67,9 AM - 9 PM,ADMIN02046,True,Newly added zone
ZONE01321,New York,99571,Business District,4.46,16.64,9 AM - 9 PM,ADMIN02557,True,High demand area
ZONE07768,Los Angeles,86521,Business District,4.43,12.46,9 AM - 9 PM,ADMIN02533,True,Newly added zone
ZONE02336,Chicago,54317,Rural Zone,3.02,9.57,9 AM - 9 PM,ADMIN02184,True,Newly added zone
ZONE08574,Los Angeles,35522,Rural Zone,2.31,5.11,9 AM - 9 PM,ADMIN02257,True,Premium delivery zone
ZONE09987,Phoenix,30522,Business District,14.15,2.05,9 AM - 9 PM,ADMIN02846,True,Fast delivery available
ZONE03952,Houston,76189,Business District,11.72,7.18,9 AM - 9 PM,ADMIN02973,False,Newly added zone
ZONE02411,Phoenix,86964,Business District,12.58,10.97,9 AM - 9 PM,ADMIN02589,True,Premium delivery zone
ZONE01252,Chicago,41838,Residential Zone,3.12,12.86,9 AM - 9 PM,ADMIN02128,False,Newly added zone
ZONE02655,New York,12770,Suburban Area,10.33,9.68,9 AM - 9 PM,ADMIN02506,False,High demand area
ZONE08398,Los Angeles,59797,Residential Zone,14.28,12.8,9 AM - 9 PM,ADMIN02737,True,Premium delivery zone
ZONE05324,New York,49073,Residential Zone,2.24,2.96,9 AM - 9 PM,ADMIN02254,True,Fast delivery available
ZONE04345,New York,27330,Suburban Area,12.5,5.77,9 AM - 9 PM,ADMIN02007,True,Fast delivery available
ZONE07983,Chicago,36371,Downtown Zone,7.58,12.89,9 AM - 9 PM,ADMIN02068,False,Premium delivery zone
ZONE08184,Houston,59892,Suburban Area,9.87,11.49,9 AM - 9 PM,ADMIN02368,True,High demand area
ZONE08101,New York,63905,Suburban Area,14.39,4.61,9 AM - 9 PM,ADMIN02392,False,Low delivery fee zone
ZONE05818,Phoenix,34199,Business District,7.49,13.74,9 AM - 9 PM,ADMIN02368,True,Premium delivery zone
ZONE08060,Houston,59549,Residential Zone,1.82,9.78,9 AM - 9 PM,ADMIN02353,True,Newly added zone
ZONE00829,Houston,30459,Rural Zone,3.82,3.66,9 AM - 9 PM,ADMIN02967,False,Fast delivery available
ZONE09574,Phoenix,59875,Downtown Zone,4.98,17.73,9 AM - 9 PM,ADMIN02916,False,Premium delivery zone
ZONE08792,Houston,70717,Suburban Area,7.91,4.9,9 AM - 9 PM,ADMIN02230,False,Fast delivery available
ZONE02838,Phoenix,58213,Business District,11.75,11.36,9 AM - 9 PM,ADMIN02214,True,Fast delivery available
ZONE00331,Chicago,22961,Rural Zone,9.44,14.2,9 AM - 9 PM,ADMIN02826,True,Newly added zone
ZONE07324,Houston,91809,Downtown Zone,13.01,15.5,9 AM - 9 PM,ADMIN02160,True,Newly added zone
ZONE06940,New York,68499,Business District,5.59,2.16,9 AM - 9 PM,ADMIN02059,False,Newly added zone
ZONE08742,Phoenix,58794,Suburban Area,12.27,2.64,9 AM - 9 PM,ADMIN02047,True,Fast delivery available
ZONE01168,New York,82786,Residential Zone,4.94,2.9,9 AM - 9 PM,ADMIN02950,True,Low delivery fee zone
ZONE07437,Chicago,10536,Business District,14.59,11.59,9 AM - 9 PM,ADMIN02779,False,Premium delivery zone
ZONE01343,Phoenix,59439,Downtown Zone,13.67,1.19,9 AM - 9 PM,ADMIN02963,True,Newly added zone
ZONE03074,Chicago,84148,Residential Zone,4.43,2.03,9 AM - 9 PM,ADMIN02334,True,Premium delivery zone
ZONE00067,New York,98335,Downtown Zone,8.14,7.48,9 AM - 9 PM,ADMIN02777,True,Fast delivery available
ZONE04457,Phoenix,75791,Residential Zone,4.78,12.09,9 AM - 9 PM,ADMIN02572,False,Premium delivery zone
ZONE00894,Los Angeles,50213,Suburban Area,2.57,12.93,9 AM - 9 PM,ADMIN02419,False,Fast delivery available
ZONE08429,Chicago,16448,Rural Zone,5.29,16.06,9 AM - 9 PM,ADMIN02909,False,High demand area
ZONE08300,Phoenix,57814,Residential Zone,2.73,6.42,9 AM - 9 PM,ADMIN02073,True,Fast delivery available
ZONE06041,New York,15798,Downtown Zone,8.75,5.44,9 AM - 9 PM,ADMIN02614,True,Newly added zone
ZONE08159,Los Angeles,53593,Downtown Zone,7.35,10.37,9 AM - 9 PM,ADMIN02553,False,Low delivery fee zone
ZONE09113,Chicago,89030,Suburban Area,8.8,12.14,9 AM - 9 PM,ADMIN02648,False,Newly added zone
ZONE08433,New York,78977,Residential Zone,10.23,18.1,9 AM - 9 PM,ADMIN02029,False,High demand area
ZONE08935,Houston,33695,Suburban Area,7.12,6.31,9 AM - 9 PM,ADMIN02592,False,Low delivery fee zone
ZONE05513,Chicago,98410,Suburban Area,9.57,2.02,9 AM - 9 PM,ADMIN02543,False,High demand area
ZONE01800,Phoenix,44818,Downtown Zone,2.16,3.29,9 AM - 9 PM,ADMIN02121,False,Low delivery fee zone
ZONE08313,New York,43091,Residential Zone,11.28,19.67,9 AM - 9 PM,ADMIN02558,False,Low delivery fee zone
ZONE04150,Los Angeles,98405,Business District,5.04,6.26,9 AM - 9 PM,ADMIN02280,False,Low delivery fee zone
ZONE05812,Los Angeles,99153,Residential Zone,9.06,17.53,9 AM - 9 PM,ADMIN02830,False,Low delivery fee zone
ZONE01960,Phoenix,79303,Suburban Area,6.73,10.04,9 AM - 9 PM,ADMIN02964,True,Low delivery fee zone
ZONE00505,Phoenix,45832,Residential Zone,3.28,17.84,9 AM - 9 PM,ADMIN02365,True,Premium delivery zone
ZONE07342,Chicago,49451,Residential Zone,10.83,19.43,9 AM - 9 PM,ADMIN02208,False,Newly added zone
ZONE01987,Houston,17660,Suburban Area,5.84,12.8,9 AM - 9 PM,ADMIN02745,True,Fast delivery available
ZONE05638,Phoenix,18264,Rural Zone,5.54,12.56,9 AM - 9 PM,ADMIN02302,False,Fast delivery available
ZONE07871,Houston,79807,Downtown Zone,10.31,17.91,9 AM - 9 PM,ADMIN02551,True,Newly added zone
ZONE08179,New York,59469,Downtown Zone,13.13,18.3,9 AM - 9 PM,ADMIN02685,True,Low delivery fee zone
ZONE02374,Los Angeles,73731,Downtown Zone,10.72,7.62,9 AM - 9 PM,ADMIN02735,False,Newly added zone
ZONE03424,Chicago,92982,Downtown Zone,5.85,16.34,9 AM - 9 PM,ADMIN02963,False,High demand area
ZONE08280,Chicago,10641,Downtown Zone,8.57,1.1,9 AM - 9 PM,ADMIN02112,False,Newly added zone
ZONE08500,New York,29740,Business District,13.24,16.11,9 AM - 9 PM,ADMIN02548,True,Low delivery fee zone
ZONE09289,Houston,95976,Suburban Area,4.46,14.4,9 AM - 9 PM,ADMIN02848,True,Fast delivery available
ZONE04167,New York,55702,Downtown Zone,2.32,18.08,9 AM - 9 PM,ADMIN02860,False,Newly added zone
ZONE05106,New York,62246,Residential Zone,14.97,17.48,9 AM - 9 PM,ADMIN02137,True,Fast delivery available
ZONE05849,Phoenix,85428,Downtown Zone,8.79,7.97,9 AM - 9 PM,ADMIN02357,True,Fast delivery available
ZONE03494,New York,70355,Rural Zone,12.86,12.77,9 AM - 9 PM,ADMIN02688,True,High demand area
ZONE08328,Chicago,56345,Rural Zone,4.32,3.82,9 AM - 9 PM,ADMIN02315,True,Newly added zone
ZONE05369,Houston,46893,Rural Zone,4.19,11.29,9 AM - 9 PM,ADMIN02701,True,Premium delivery zone
ZONE08237,Los Angeles,87235,Residential Zone,14.07,16.61,9 AM - 9 PM,ADMIN02284,True,Premium delivery zone
ZONE07067,Los Angeles,74668,Residential Zone,6.71,2.69,9 AM - 9 PM,ADMIN02203,True,Newly added zone
ZONE06999,Phoenix,20293,Suburban Area,5.89,6.01,9 AM - 9 PM,ADMIN02606,True,Fast delivery available
ZONE02182,Phoenix,28028,Business District,1.45,3.43,9 AM - 9 PM,ADMIN02276,True,High demand area
ZONE06757,Chicago,97241,Residential Zone,4.91,15.42,9 AM - 9 PM,ADMIN02903,False,Premium delivery zone
ZONE03635,Chicago,93956,Residential Zone,11.35,2.58,9 AM - 9 PM,ADMIN02583,True,Newly added zone
ZONE00746,Phoenix,28361,Business District,1.4,4.97,9 AM - 9 PM,ADMIN02394,False,Low delivery fee zone
ZONE05046,New York,38480,Residential Zone,1.17,2.78,9 AM - 9 PM,ADMIN02099,False,High demand area
ZONE01288,Houston,63772,Rural Zone,13.97,18.85,9 AM - 9 PM,ADMIN02660,False,Newly added zone
ZONE03421,New York,19112,Downtown Zone,1.25,3.76,9 AM - 9 PM,ADMIN02471,False,Fast delivery available
ZONE02228,Los Angeles,55167,Rural Zone,4.34,2.26,9 AM - 9 PM,ADMIN02194,False,Fast delivery available
ZONE03627,New York,58975,Downtown Zone,11.04,17.57,9 AM - 9 PM,ADMIN02033,False,Newly added zone
ZONE09155,Chicago,12031,Residential Zone,10.12,10.44,9 AM - 9 PM,ADMIN02635,True,Low delivery fee zone
ZONE06615,New York,87049,Downtown Zone,3.9,2.49,9 AM - 9 PM,ADMIN02397,True,Fast delivery available
ZONE09607,Chicago,96148,Business District,10.09,7.18,9 AM - 9 PM,ADMIN02684,False,Newly added zone
ZONE07388,Houston,92956,Business District,7.21,4.29,9 AM - 9 PM,ADMIN02148,False,Premium delivery zone
ZONE00673,Los Angeles,74269,Business District,9.95,13.43,9 AM - 9 PM,ADMIN02967,False,High demand area
ZONE00190,Houston,38145,Business District,5.7,11.29,9 AM - 9 PM,ADMIN02315,False,Premium delivery zone
ZONE00655,New York,56253,Rural Zone,5.27,15.58,9 AM - 9 PM,ADMIN02762,False,Low delivery fee zone
ZONE01183,Phoenix,22364,Suburban Area,1.11,11.71,9 AM - 9 PM,ADMIN02436,False,Low delivery fee zone
ZONE04657,Phoenix,81330,Residential Zone,14.86,9.01,9 AM - 9 PM,ADMIN02025,False,Low delivery fee zone
ZONE01284,New York,11497,Business District,0.82,9.48,9 AM - 9 PM,ADMIN02958,True,Low delivery fee zone
ZONE05827,Chicago,61231,Residential Zone,8.84,4.26,9 AM - 9 PM,ADMIN02681,True,Fast delivery available
ZONE09650,Chicago,57650,Business District,4.6,10.48,9 AM - 9 PM,ADMIN02093,False,Low delivery fee zone
ZONE05257,Houston,47243,Suburban Area,2.99,19.08,9 AM - 9 PM,ADMIN02722,False,High demand area
ZONE03041,Houston,34414,Suburban Area,3.21,14.32,9 AM - 9 PM,ADMIN02923,True,Premium delivery zone
ZONE06240,Houston,44623,Suburban Area,11.01,2.9,9 AM - 9 PM,ADMIN02359,False,Premium delivery zone
ZONE02015,Los Angeles,86097,Downtown Zone,5.45,8.51,9 AM - 9 PM,ADMIN02524,True,Fast delivery available
ZONE09736,Houston,86373,Residential Zone,0.24,8.2,9 AM - 9 PM,ADMIN02576,True,Low delivery fee zone
ZONE05421,New York,77331,Business District,14.36,18.56,9 AM - 9 PM,ADMIN02535,True,Newly added zone
ZONE07064,Los Angeles,53511,Suburban Area,0.36,12.49,9 AM - 9 PM,ADMIN02214,True,Newly added zone
ZONE00204,Houston,26969,Suburban Area,11.57,6.39,9 AM - 9 PM,ADMIN02388,True,High demand area
ZONE08257,Phoenix,93466,Suburban Area,8.34,11.62,9 AM - 9 PM,ADMIN02671,True,Premium delivery zone
ZONE05684,Chicago,60738,Rural Zone,10.24,5.14,9 AM - 9 PM,ADMIN02738,True,High demand area
ZONE00076,Phoenix,92540,Business District,7.85,6.68,9 AM - 9 PM,ADMIN02496,True,Premium delivery zone
ZONE06548,New York,81589,Suburban Area,1.38,8.52,9 AM - 9 PM,ADMIN02322,False,Premium delivery zone
ZONE03513,Phoenix,97704,Business District,10.92,15.33,9 AM - 9 PM,ADMIN02645,True,Low delivery fee zone
ZONE05026,Phoenix,61693,Rural Zone,10.9,15.85,9 AM - 9 PM,ADMIN02243,True,Premium delivery zone
ZONE05974,Houston,30939,Business District,1.28,1.83,9 AM - 9 PM,ADMIN02629,False,Newly added zone
ZONE03591,New York,74564,Downtown Zone,0.13,2.02,9 AM - 9 PM,ADMIN02526,False,Newly added zone
ZONE02573,Los Angeles,90589,Business District,13.04,3.99,9 AM - 9 PM,ADMIN02873,True,High demand area
ZONE05485,Chicago,32885,Rural Zone,2.79,17.8,9 AM - 9 PM,ADMIN02378,True,Newly added zone
ZONE04437,Los Angeles,88899,Rural Zone,1.8,14.2,9 AM - 9 PM,ADMIN02450,False,Fast delivery available
ZONE01824,Phoenix,24375,Downtown Zone,3.6,10.78,9 AM - 9 PM,ADMIN02321,False,High demand area
ZONE05163,Phoenix,74494,Residential Zone,0.54,9.46,9 AM - 9 PM,ADMIN02330,False,Fast delivery available
ZONE08447,Los Angeles,32516,Downtown Zone,1.12,6.08,9 AM - 9 PM,ADMIN02938,True,Fast delivery available
ZONE07047,Houston,22722,Suburban Area,4.85,19.16,9 AM - 9 PM,ADMIN02247,False,Fast delivery available
ZONE07353,Phoenix,21552,Business District,1.43,8.88,9 AM - 9 PM,ADMIN02918,False,Fast delivery available
ZONE00001,Phoenix,74248,Downtown Zone,14.88,6.1,9 AM - 9 PM,ADMIN02506,True,Low delivery fee zone
ZONE07584,New York,93502,Business District,9.22,3.54,9 AM - 9 PM,ADMIN02920,False,Low delivery fee zone
ZONE08295,Chicago,72812,Residential Zone,10.34,11.68,9 AM - 9 PM,ADMIN02731,True,Premium delivery zone
ZONE00567,Phoenix,13430,Business District,14.01,3.8,9 AM - 9 PM,ADMIN02776,True,High demand area
ZONE08695,Houston,97209,Rural Zone,11.0,18.46,9 AM - 9 PM,ADMIN02469,False,Newly added zone
ZONE07428,Chicago,17882,Suburban Area,4.38,19.79,9 AM - 9 PM,ADMIN02759,True,Low delivery fee zone
ZONE01331,Los Angeles,22085,Suburban Area,12.56,18.19,9 AM - 9 PM,ADMIN02161,False,High demand area
ZONE07413,Phoenix,67912,Residential Zone,8.85,11.28,9 AM - 9 PM,ADMIN02162,True,High demand area
ZONE00262,Los Angeles,62860,Residential Zone,4.26,14.03,9 AM - 9 PM,ADMIN02288,True,Premium delivery zone
ZONE06951,Phoenix,80687,Downtown Zone,0.54,15.96,9 AM - 9 PM,ADMIN02161,True,Premium delivery zone
ZONE06790,Los Angeles,95418,Residential Zone,12.6,9.8,9 AM - 9 PM,ADMIN02584,False,Premium delivery zone
ZONE07523,Phoenix,89318,Residential Zone,0.71,6.25,9 AM - 9 PM,ADMIN02937,False,Fast delivery available
ZONE03230,Los Angeles,62959,Business District,4.36,3.94,9 AM - 9 PM,ADMIN02040,False,High demand area
ZONE09536,Phoenix,86335,Suburban Area,6.52,15.09,9 AM - 9 PM,ADMIN02342,True,Fast delivery available
ZONE08220,Chicago,30671,Residential Zone,4.91,1.23,9 AM - 9 PM,ADMIN02966,False,High demand area
ZONE03585,Chicago,48677,Suburban Area,2.87,1.61,9 AM - 9 PM,ADMIN02000,False,Fast delivery available
ZONE05274,Houston,35961,Business District,2.41,6.3,9 AM - 9 PM,ADMIN02392,True,High demand area
ZONE07130,Chicago,96825,Rural Zone,14.64,4.41,9 AM - 9 PM,ADMIN02853,True,Low delivery fee zone
ZONE09013,Chicago,28105,Business District,6.45,7.82,9 AM - 9 PM,ADMIN02997,True,High demand area
ZONE03594,Houston,72794,Rural Zone,9.09,10.25,9 AM - 9 PM,ADMIN02383,True,High demand area
ZONE00032,Chicago,89901,Suburban Area,9.66,12.43,9 AM - 9 PM,ADMIN02218,True,Fast delivery available
ZONE06660,Houston,89692,Rural Zone,12.59,17.5,9 AM - 9 PM,ADMIN02179,False,Low delivery fee zone
ZONE03768,Houston,94668,Downtown Zone,13.42,18.56,9 AM - 9 PM,ADMIN02474,True,Premium delivery zone
ZONE08243,Phoenix,58917,Residential Zone,8.69,9.69,9 AM - 9 PM,ADMIN02842,False,Fast delivery available
ZONE03916,Los Angeles,78729,Business District,11.36,1.88,9 AM - 9 PM,ADMIN02900,True,Fast delivery available
ZONE09420,New York,39998,Rural Zone,13.5,8.0,9 AM - 9 PM,ADMIN02982,False,Fast delivery available
ZONE09624,Phoenix,60613,Suburban Area,2.34,12.28,9 AM - 9 PM,ADMIN02642,True,Newly added zone
ZONE07992,Chicago,80357,Residential Zone,7.97,19.42,9 AM - 9 PM,ADMIN02708,True,Low delivery fee zone
ZONE01611,Houston,96136,Downtown Zone,1.11,17.98,9 AM - 9 PM,ADMIN02247,False,High demand area
ZONE08083,New York,94743,Suburban Area,8.97,13.68,9 AM - 9 PM,ADMIN02024,True,Newly added zone
ZONE07945,Houston,36188,Suburban Area,5.43,9.79,9 AM - 9 PM,ADMIN02008,True,Newly added zone
ZONE07840,New York,67398,Rural Zone,2.49,18.94,9 AM - 9 PM,ADMIN02321,True,High demand area
ZONE07826,Houston,45691,Rural Zone,9.0,15.31,9 AM - 9 PM,ADMIN02065,False,Premium delivery zone
ZONE00895,Los Angeles,13144,Rural Zone,6.74,11.79,9 AM - 9 PM,ADMIN02504,True,High demand area
ZONE00866,New York,55086,Residential Zone,1.29,14.41,9 AM - 9 PM,ADMIN02718,False,Fast delivery available
ZONE02589,Chicago,80005,Suburban Area,2.46,18.58,9 AM - 9 PM,ADMIN02786,True,Newly added zone
ZONE07251,Chicago,43165,Business District,14.58,19.39,9 AM - 9 PM,ADMIN02096,True,Low delivery fee zone
ZONE06011,New York,65578,Downtown Zone,2.3,16.44,9 AM - 9 PM,ADMIN02743,False,Low delivery fee zone
ZONE05430,Chicago,84776,Rural Zone,5.8,15.8,9 AM - 9 PM,ADMIN02804,True,High demand area
ZONE04867,Los Angeles,59475,Downtown Zone,13.42,1.77,9 AM - 9 PM,ADMIN02833,False,Fast delivery available
ZONE08149,Los Angeles,57633,Business District,4.18,9.29,9 AM - 9 PM,ADMIN02043,True,High demand area
ZONE09773,Los Angeles,26610,Business District,1.19,9.04,9 AM - 9 PM,ADMIN02627,True,Newly added zone
ZONE07803,Chicago,90497,Downtown Zone,8.56,17.04,9 AM - 9 PM,ADMIN02205,True,Fast delivery available
ZONE08874,Houston,12346,Residential Zone,11.05,6.82,9 AM - 9 PM,ADMIN02690,True,Low delivery fee zone
ZONE05717,Phoenix,78051,Downtown Zone,13.69,9.78,9 AM - 9 PM,ADMIN02276,True,Low delivery fee zone
ZONE08629,Houston,60584,Residential Zone,4.46,9.42,9 AM - 9 PM,ADMIN02035,True,Fast delivery available
ZONE04145,Chicago,34258,Suburban Area,9.82,19.12,9 AM - 9 PM,ADMIN02171,False,Premium delivery zone
ZONE03302,Phoenix,80361,Suburban Area,7.01,16.46,9 AM - 9 PM,ADMIN02927,False,Newly added zone
ZONE07403,New York,99422,Residential Zone,11.46,5.03,9 AM - 9 PM,ADMIN02581,False,Newly added zone
ZONE06411,Los Angeles,28385,Business District,11.89,14.28,9 AM - 9 PM,ADMIN02390,False,Fast delivery available
ZONE02581,Phoenix,29634,Suburban Area,14.37,8.8,9 AM - 9 PM,ADMIN02031,True,High demand area
ZONE07070,Phoenix,76437,Business District,8.32,1.83,9 AM - 9 PM,ADMIN02943,True,Low delivery fee zone
ZONE07487,Houston,68482,Downtown Zone,9.18,18.26,9 AM - 9 PM,ADMIN02030,False,Low delivery fee zone
ZONE08664,Los Angeles,24369,Residential Zone,11.76,8.21,9 AM - 9 PM,ADMIN02680,False,Premium delivery zone
ZONE09639,Phoenix,26739,Downtown Zone,2.87,6.17,9 AM - 9 PM,ADMIN02508,True,High demand area
ZONE07418,New York,46090,Suburban Area,6.17,5.68,9 AM - 9 PM,ADMIN02670,True,Low delivery fee zone
ZONE00305,Houston,52023,Business District,14.48,2.03,9 AM - 9 PM,ADMIN02637,False,Fast delivery available
ZONE02995,New York,16240,Residential Zone,13.9,7.28,9 AM - 9 PM,ADMIN02219,True,Fast delivery available
ZONE01368,Phoenix,48414,Residential Zone,14.27,16.11,9 AM - 9 PM,ADMIN02845,True,Fast delivery available
ZONE01293,Phoenix,52349,Residential Zone,5.25,20.0,9 AM - 9 PM,ADMIN02536,True,Fast delivery available
ZONE09432,Chicago,93303,Downtown Zone,13.08,13.9,9 AM - 9 PM,ADMIN02214,True,Premium delivery zone
ZONE07994,Chicago,86166,Residential Zone,1.25,2.63,9 AM - 9 PM,ADMIN02551,True,Low delivery fee zone
ZONE09913,Houston,48132,Suburban Area,6.72,6.06,9 AM - 9 PM,ADMIN02788,False,High demand area
ZONE05110,Houston,14772,Suburban Area,11.98,12.21,9 AM - 9 PM,ADMIN02951,True,High demand area
ZONE03119,Chicago,98744,Suburban Area,10.85,7.49,9 AM - 9 PM,ADMIN02778,False,High demand area
ZONE05924,Chicago,85124,Rural Zone,2.74,9.73,9 AM - 9 PM,ADMIN02150,False,Fast delivery available
ZONE03682,New York,34537,Suburban Area,8.64,13.37,9 AM - 9 PM,ADMIN02279,False,Newly added zone
ZONE03882,New York,60054,Business District,3.92,18.14,9 AM - 9 PM,ADMIN02732,False,High demand area
ZONE05754,Phoenix,25211,Downtown Zone,12.26,9.64,9 AM - 9 PM,ADMIN02947,False,Fast delivery available
ZONE02888,Chicago,84087,Residential Zone,6.57,6.38,9 AM - 9 PM,ADMIN02593,False,High demand area
ZONE03527,New York,58699,Business District,1.33,13.63,9 AM - 9 PM,ADMIN02273,False,Fast delivery available
ZONE05587,Houston,24701,Downtown Zone,5.41,11.91,9 AM - 9 PM,ADMIN02228,False,Low delivery fee zone
ZONE04759,Los Angeles,83604,Residential Zone,3.75,19.65,9 AM - 9 PM,ADMIN02853,True,Fast delivery available
ZONE08077,New York,59033,Residential Zone,4.97,9.92,9 AM - 9 PM,ADMIN02779,True,Newly added zone
ZONE02827,Houston,33326,Rural Zone,11.86,12.91,9 AM - 9 PM,ADMIN02025,True,Newly added zone
ZONE09732,Houston,36535,Business District,11.88,9.65,9 AM - 9 PM,ADMIN02193,True,High demand area
ZONE08650,New York,20413,Suburban Area,1.55,4.02,9 AM - 9 PM,ADMIN02426,False,Premium delivery zone
ZONE09873,New York,36379,Suburban Area,10.5,6.74,9 AM - 9 PM,ADMIN02770,False,Premium delivery zone
ZONE04500,Los Angeles,37355,Downtown Zone,2.71,2.72,9 AM - 9 PM,ADMIN02081,False,Fast delivery available
ZONE06545,New York,93224,Downtown Zone,8.7,18.68,9 AM - 9 PM,ADMIN02303,False,Newly added zone
ZONE04879,Houston,95567,Residential Zone,4.59,15.13,9 AM - 9 PM,ADMIN02749,False,Premium delivery zone
ZONE09480,New York,32048,Business District,6.88,5.67,9 AM - 9 PM,ADMIN02049,False,Low delivery fee zone
ZONE01882,Los Angeles,18521,Residential Zone,12.43,11.02,9 AM - 9 PM,ADMIN02946,False,Premium delivery zone
ZONE00392,Chicago,32397,Suburban Area,10.9,9.85,9 AM - 9 PM,ADMIN02155,True,Newly added zone
ZONE07016,Chicago,76257,Suburban Area,14.34,14.62,9 AM - 9 PM,ADMIN02737,False,Newly added zone
ZONE08507,Houston,28870,Business District,14.19,5.65,9 AM - 9 PM,ADMIN02716,False,Premium delivery zone
ZONE01032,Phoenix,63497,Rural Zone,8.92,7.84,9 AM - 9 PM,ADMIN02324,True,High demand area
ZONE04427,Los Angeles,33475,Business District,6.66,12.01,9 AM - 9 PM,ADMIN02352,True,Premium delivery zone
ZONE05047,Houston,13429,Rural Zone,10.88,2.62,9 AM - 9 PM,ADMIN02803,False,Newly added zone
ZONE08207,Houston,84884,Downtown Zone,13.32,8.06,9 AM - 9 PM,ADMIN02860,False,Low delivery fee zone
ZONE07704,Chicago,42513,Residential Zone,5.58,6.24,9 AM - 9 PM,ADMIN02858,True,Low delivery fee zone
ZONE05334,New York,81187,Business District,1.22,16.79,9 AM - 9 PM,ADMIN02297,False,Low delivery fee zone
ZONE06898,New York,37259,Downtown Zone,11.74,3.97,9 AM - 9 PM,ADMIN02183,True,Newly added zone
ZONE05408,New York,18477,Suburban Area,4.94,18.79,9 AM - 9 PM,ADMIN02317,True,High demand area
ZONE00286,Chicago,85366,Business District,5.31,1.43,9 AM - 9 PM,ADMIN02742,True,Low delivery fee zone
ZONE06016,Los Angeles,74736,Suburban Area,13.51,12.79,9 AM - 9 PM,ADMIN02818,True,Low delivery fee zone
ZONE01311,Chicago,52113,Downtown Zone,6.16,2.48,9 AM - 9 PM,ADMIN02124,True,High demand area
ZONE07316,New York,99801,Suburban Area,13.49,9.29,9 AM - 9 PM,ADMIN02023,True,Newly added zone
ZONE09947,Houston,59599,Suburban Area,4.66,10.33,9 AM - 9 PM,ADMIN02221,True,Premium delivery zone
ZONE04230,Phoenix,76142,Downtown Zone,9.18,10.7,9 AM - 9 PM,ADMIN02536,False,Newly added zone
ZONE07827,Chicago,79240,Downtown Zone,9.75,14.57,9 AM - 9 PM,ADMIN02679,False,Premium delivery zone
